Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,370275191.0,HUF,HU321,2022-03-10,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-04-18,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-39 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,949406966.0,HUF,HU321,2022-05-05,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-07-24,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-80 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,949406966.0,HUF,HU332,2022-04-28,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-07-24,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-87 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,949406966.0,HUF,HU223,2022-05-20,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-07-24,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-65 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU321,2022-08-24,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-56 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU331,2022-07-05,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-106 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU332,2022-07-01,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-110 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU223,2022-08-02,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-78 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU223,2022-08-17,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-63 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,370275191.0,HUF,HU223,2022-02-21,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-04-18,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-56 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,370275191.0,HUF,HU223|HU331,2022-03-10,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-04-18,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-39 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,949406966.0,HUF,HU321,2022-06-10,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-07-24,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-44 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,949406966.0,HUF,HU331,2022-04-12,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-07-24,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-103 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU223,2022-08-31,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-49 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU331,2022-09-07,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-42 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU321,2022-07-05,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-106 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000629652021,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Felszín feletti karbantartás 3 évre-2021,Szolgáltatás megrendelés,976746261.0,HUF,HU331,2022-09-28,1.0,,Vabeko Műszaki Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,76100000-4,Nem,Igen,Igen,2022-10-19,Igen,Nem,Igen,Magyar Földgáztároló Zrt.,Zrt.,Vabeko Műszaki Kft.,Kft.,-21 days,EKR000629652021_Vabeko Műszaki Kft.
EKR000698832021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Online és Médiaügynökségi feladatok külföldön,Szolgáltatás megrendelés,980000000.0,HUF,RO|CZ|AT|DE|FR|NL|HR|PL|SK,2021-10-15,2.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79340000-9,Igen,Igen,Igen,2021-10-28,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,-13 days,EKR000698832021_New Land Media Reklám Kft.
EKR000798822021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Kommunikáció, rendezvénysz., Focus Ventures, 2021",Szolgáltatás megrendelés,26380000.0,HUF,HU110,2021-05-27,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000798822021_New Land Media Reklám Kft.
EKR000806862021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Rendezvényszervezési feladatok MVSZL 2021 II. ütem,Szolgáltatás megrendelés,352212598.0,HUF,HU110,2021-02-26,1.0,"10834730244,HU10834730",Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79000000-4,Nem,Igen,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,,EKR000806862021_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000809302021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Rendezvényszervezési feladatok MFB 2020/2021,Szolgáltatás megrendelés,237000000.0,HUF,HU110,2020-04-21,1.0,"10834730244,HU10834730",Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,,EKR000809302021_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000811062021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Online-és médiaügynökségi, gyártási feladatok, AM",Szolgáltatás megrendelés,11142323.0,HUF,HU,2021-06-09,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000811062021_New Land Media Reklám Kft.
EKR000815912021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Kommunikációs ügynökségi feladatok - NFI 2021,Szolgáltatás megrendelés,191000000.0,HUF,HU,2021-03-11,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000815912021_New Land Media Reklám Kft.
EKR000812612021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Kommunikációs és médiaügynökségi feladat, NAV - I.",Szolgáltatás megrendelés,15592110.0,HUF,HU,2021-05-17,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000812612021_New Land Media Reklám Kft.
EKR000816322021,Közép És KeletEurópai Történelem És Társadalom Kutatásáért Alapítvány,18237010243,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,Média és kommunikációs szolgáltatások beszerzése,Szolgáltatás megrendelés,700000000.0,HUF,HU11,2021-09-23,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79416000-3,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Közép És Keleteurópai Történelem És Társadalom Kutatásáért Alapítvány,,New Land Media Reklám Kft.,Kft.,-61 days,EKR000816322021_New Land Media Reklám Kft.
EKR000826952021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Az EESZT kommunikációs feladatai az OKFŐ részére,Szolgáltatás megrendelés,24534130.0,HUF,HU,2021-05-14,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000826952021_New Land Media Reklám Kft.
EKR000874942021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex komm. és rendezvényszervezés, MFB Invest",Szolgáltatás megrendelés,99500000.0,HUF,HU110,2021-05-06,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000874942021_New Land Media Reklám Kft.
EKR000875112021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Garantiqa Zrt. - komplex kommunikáció 2021.,Szolgáltatás megrendelés,74500000.0,HUF,HU110,2021-03-16,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000875112021_New Land Media Reklám Kft.
EKR000875732021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex komm. ügynökségi feladatok, MFB, 2021-2023",Szolgáltatás megrendelés,920000000.0,HUF,HU110,,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Nem,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000875732021_New Land Media Reklám Kft.
EKR000904102021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"3 frekventált térség komplex kommunikáció (VH,385)",Szolgáltatás megrendelés,118092578.0,HUF,HU,2022-02-22,3.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79342200-5,Igen,Igen,Igen,2022-03-03,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,-9 days,EKR000904102021_New Land Media Reklám Kft.
EKR000928382021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,9 térség - komplex marketingkomm. feladat (290),Szolgáltatás megrendelés,1373319520.0,HUF,HU,2021-12-22,2.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79342200-5,Igen,Igen,Igen,2022-01-03,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,-12 days,EKR000928382021_New Land Media Reklám Kft.
EKR001013452021,Nemzeti Kommunikációs Hivatal,15827186241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Utánpótlás és gyakornoki program a Szerencsejáték,Szolgáltatás megrendelés,20000000.0,HUF,HU,2021-05-14,1.0,25719279242,P2M Informatika Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,P2M Informatika Kft.,Kft.,,EKR001013452021_P2M Informatika Kft.
EKR001157332021,GyőrSopronEbenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,2670000000.0,HUF,HU22,2021-10-22,1.0,"10655436210,HU10655436",Vamav Vasúti Berendezések Korlátolt Felelősségű Társaság,34946000-0,Nem,Igen,Nem,2021-11-03,Nem,Nem,Igen,Győrsopronebenfurti Vasút Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-12 days,EKR001157332021_Vamav Vasúti Berendezések Kft.
EKR001157332021,GyőrSopronEbenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,12533540.0,HUF,HU22,2021-11-26,1.0,,Vamav Vasúti Berendezések Kft.,34946000-0,Nem,Igen,Nem,2022-01-12,Nem,Nem,Igen,Győrsopronebenfurti Vasút Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-47 days,EKR001157332021_Vamav Vasúti Berendezések Kft.
EKR001157332021,GyőrSopronEbenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,12533540.0,HUF,HU22,2021-12-09,1.0,,Vamav Vasúti Berendezések Kft.,34946000-0,Nem,Igen,Nem,2022-01-12,Nem,Nem,Igen,Győrsopronebenfurti Vasút Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-34 days,EKR001157332021_Vamav Vasúti Berendezések Kft.
EKR001157332021,GyőrSopronEbenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,754475378.0,HUF,HU22,2022-01-11,1.0,,Vamav Vasúti Berendezések Kft.,34946000-0,Nem,Igen,Nem,2022-04-12,Nem,Nem,Igen,Győrsopronebenfurti Vasút Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-91 days,EKR001157332021_Vamav Vasúti Berendezések Kft.
EKR001170962021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex komm. és rendezvénysz. feladatok NÖF, 2021",Szolgáltatás megrendelés,57000000.0,HUF,HU,2021-05-27,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR001170962021_New Land Media Reklám Kft.
EKR001157332021,GyőrSopronEbenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,754475378.0,HUF,HU22,2022-03-03,1.0,,Vamav Vasúti Berendezések Kft.,34946000-0,Nem,Igen,Nem,2022-04-12,Nem,Nem,Igen,Győrsopronebenfurti Vasút Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-40 days,EKR001157332021_Vamav Vasúti Berendezések Kft.
EKR001157332021,GyőrSopronEbenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,754475378.0,HUF,HU22,2022-03-23,1.0,,Vamav Vasúti Berendezések Kft.,34946000-0,Nem,Igen,Nem,2022-04-12,Nem,Nem,Igen,Győrsopronebenfurti Vasút Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-20 days,EKR001157332021_Vamav Vasúti Berendezések Kft.
EKR001157332021,GyőrSopronEbenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,160232892.0,HUF,HU22,2022-04-19,1.0,,Vamav Vasúti Berendezések Kft.,34946000-0,Nem,Igen,Nem,2022-07-10,Nem,Nem,Igen,Győrsopronebenfurti Vasút Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-82 days,EKR001157332021_Vamav Vasúti Berendezések Kft.
EKR001180592021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,MK - Aktív Magyarország 3.,Szolgáltatás megrendelés,15748031.0,HUF,HU,2021-04-09,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR001180592021_New Land Media Reklám Kft.
EKR001242812021,Máv Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Kampózárak és alkatrészeik beszerzése,Árubeszerzés,140000000.0,HUF,HU110,2022-04-25,1.0,"10655436210,HU10655436",Vamav Vasúti Berendezések Korlátolt Felelősségű Társaság,34946120-7,Nem,Igen,Nem,2022-05-02,Nem,Nem,Igen,Máv Magyar Államvasutak Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-7 days,EKR001242812021_Vamav Vasúti Berendezések Kft.
