Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000974792020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,JCB rakodógépek adaptereinek beszerzése,Árubeszerzés,39710990.0,HUF,HU120,2021-02-09,4.0,"25651218215,HU25651218",Nyírség Nehézgép 93 Javító És Szolgáltató Betéti Társaság,34921000-9,Nem,Igen,Igen,2021-02-23,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Nyírség Nehézgép 93 Javító És Bt.,Bt.,-14 days,EKR000974792020_Nyírség Nehézgép 93 Javító És Bt.
EKR000974792020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,JCB rakodógépek adaptereinek beszerzése,Árubeszerzés,39710990.0,HUF,HU120,2021-02-09,3.0,"25651218215,HU25651218",Nyírség Nehézgép 93 Javító És Szolgáltató Betéti Társaság,34921000-9,Nem,Igen,Igen,2021-02-23,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Nyírség Nehézgép 93 Javító És Bt.,Bt.,-14 days,EKR000974792020_Nyírség Nehézgép 93 Javító És Bt.
EKR000991892020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Biztonsági felülvizsgálatok,Szolgáltatás megrendelés,69000000.0,HUF,HU321|HU331|HU332|HU333|HU322|HU311|HU323|HU313|HU312,2021-04-16,3.0,"24752938211,HU24752938",Ehs Global Mérnökiroda Korlátolt Felelőségű Társaság,71631400-4,Nem,Igen,Igen,2021-04-26,Nem,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Ehs Global Mérnökiroda Korlátolt Felelőségű Társaság,,-10 days,EKR000991892020_Ehs Global Mérnökiroda Korlátolt Felelőségű Társaság
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU1,2021-04-06,4.0,"12155949203,HU12155949,HUOCCSZ.03-09135002",Stravia Emulziógyártó És Útfenntartó Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Nem,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Stravia Emulziógyártó És Útfenntartó Kft.,Kft.,-15 days,EKR001005192020_Stravia Emulziógyártó És Útfenntartó Kft.
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU1,2021-04-06,4.0,"23360965203,HU23360965",OrosháziSoós Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Igen,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Orosházisoós Kft.,Kft.,-15 days,EKR001005192020_Orosházisoós Kft.
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU,2021-04-06,4.0,"12155949203,HU12155949,HUOCCSZ.03-09135002",Stravia Emulziógyártó És Útfenntartó Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Nem,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Stravia Emulziógyártó És Útfenntartó Kft.,Kft.,-15 days,EKR001005192020_Stravia Emulziógyártó És Útfenntartó Kft.
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU,2021-04-06,4.0,"23360965203,HU23360965",OrosháziSoós Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Igen,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Orosházisoós Kft.,Kft.,-15 days,EKR001005192020_Orosházisoós Kft.
EKR000991102020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,MTVA - Médiaügynökségi feladatok ellátása,Szolgáltatás megrendelés,100000000.0,HUF,HU,2020-08-25,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000991102020_New Land Media Reklám Kft.
EKR000991102020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,MTVA - Médiaügynökségi feladatok ellátása,Szolgáltatás megrendelés,100000000.0,HUF,HU,2020-08-25,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR000991102020_Lounge Design Kft.
EKR001003512020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Teherbírásmérés az országos közúthálózaton 2020,Szolgáltatás megrendelés,360000000.0,HUF,HU,2021-04-28,2.0,"13524090213,HU13524090",T7 Mérnökiroda Korlátolt Felelősségű Társaság,71631480-8,Nem,Igen,Igen,2021-05-05,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,T7 Mérnökiroda Kft.,Kft.,-7 days,EKR001003512020_T7 Mérnökiroda Kft.
EKR001034572020,Nemzeti Egészségbiztosítási Alapkezelő,15328106241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vérzékenység VII-VIII faktorkészítmény beszerzése,Árubeszerzés,4976970560.0,HUF,HU2|HU3|HU1,2021-03-01,1.0,"10875933244,HU10875933,Cg. 01-10-042349",Hungaropharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,33621200-1,Nem,Igen,Nem,2021-03-15,Nem,Nem,Igen,Nemzeti Egészségbiztosítási Alapkezelő,,Hungaropharma Gyógyszerkereskedelmi Zrt.,Zrt.,-14 days,EKR001034572020_Hungaropharma Gyógyszerkereskedelmi Zrt.
EKR001034572020,Nemzeti Egészségbiztosítási Alapkezelő,15328106241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vérzékenység VII-VIII faktorkészítmény beszerzése,Árubeszerzés,4976970560.0,HUF,HU3|HU2|HU1,2021-03-01,1.0,"10875933244,HU10875933,Cg. 01-10-042349",Hungaropharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,33621200-1,Nem,Igen,Nem,2021-03-15,Nem,Nem,Igen,Nemzeti Egészségbiztosítási Alapkezelő,,Hungaropharma Gyógyszerkereskedelmi Zrt.,Zrt.,-14 days,EKR001034572020_Hungaropharma Gyógyszerkereskedelmi Zrt.
EKR001019812020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Betonpálya hézagkiöntés,Építési beruházás,600000000.0,HUF,HU12,2021-05-20,3.0,RO19074416,Dito Group Srl,45233139-3,Nem,Igen,Igen,2021-05-25,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Dito Group Srl,,-5 days,EKR001019812020_Dito Group Srl
EKR001036152020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mercedes gyártmányú tehergépjárművek karbantartása,Szolgáltatás megrendelés,68511561.0,HUF,HU333|HU332,2021-03-26,2.0,"11813538202,HU11813538",RenaxCamion Haszonjármű Értékesítő És Szerviz Kft,50230000-6,Nem,Igen,Igen,2021-04-19,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Renaxcamion Haszonjármű Értékesítő És Szerviz Kft.,Kft.,-24 days,EKR001036152020_Renaxcamion Haszonjármű Értékesítő És Szerviz Kft.
EKR001036152020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mercedes gyártmányú tehergépjárművek karbantartása,Szolgáltatás megrendelés,68511561.0,HUF,HU232|HU211|HU213,2021-03-26,2.0,"12754122207,HU12754122",Szervízcentrum Fehérvárkereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,50230000-6,Nem,Igen,Nem,2021-04-19,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Szervízcentrum Fehérvárkereskedelmi És Kft.,Kft.,-24 days,EKR001036152020_Szervízcentrum Fehérvárkereskedelmi És Kft.
EKR001036152020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mercedes gyártmányú tehergépjárművek karbantartása,Szolgáltatás megrendelés,68511561.0,HUF,HU213|HU221,2021-03-24,1.0,"11120360208,11120360 HU",Győri Autóközpont Zártkörű Részvénytársaság,50230000-6,Nem,Igen,Igen,2021-04-19,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Győri Autóközpont Zártkörű Rt.,Rt.,-26 days,EKR001036152020_Győri Autóközpont Zártkörű Rt.
EKR001036152020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mercedes gyártmányú tehergépjárművek karbantartása,Szolgáltatás megrendelés,68511561.0,HUF,HU321|HU322|HU323|HU311,2021-04-01,2.0,"10445952244,HU10445952,01 09 065051",Pappas Auto Magyarország Kereskedelmi És Szervíz Kft.,50230000-6,Nem,Igen,Nem,2021-04-19,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Pappas Auto Magyarország És Szervíz Kft.,Kft.,-18 days,EKR001036152020_Pappas Auto Magyarország És Szervíz Kft.
EKR001043552020,Nemzeti Kommunikációs Hivatal,15827186241,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),MAHOP Kapj rá! Kommunikációs feladatok III.,Szolgáltatás megrendelés,12598425.0,HUF,HU,2021-01-06,2.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79340000-9,Igen,Igen,Igen,2021-01-12,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,-6 days,EKR001043552020_New Land Media Reklám Kft.
EKR001043552020,Nemzeti Kommunikációs Hivatal,15827186241,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),MAHOP Kapj rá! Kommunikációs feladatok III.,Szolgáltatás megrendelés,12598425.0,HUF,HU,2021-01-06,2.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79340000-9,Igen,Igen,Igen,2021-01-12,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,-6 days,EKR001043552020_Lounge Design Kft.
EKR001051982020,Nemzeti Kommunikációs Hivatal,15827186241,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),H5–H6/H7 vonalak összekötése kiemelt projekt,Szolgáltatás megrendelés,33000000.0,HUF,HU,2021-04-15,2.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79342200-5,Igen,Igen,Igen,2021-04-29,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,-14 days,EKR001051982020_Lounge Design Kft.
EKR001051982020,Nemzeti Kommunikációs Hivatal,15827186241,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),H5–H6/H7 vonalak összekötése kiemelt projekt,Szolgáltatás megrendelés,33000000.0,HUF,HU,2021-04-15,2.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79342200-5,Igen,Igen,Igen,2021-04-29,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,-14 days,EKR001051982020_New Land Media Reklám Kft.
EKR001044272020,Nemzeti Egészségbiztosítási Alapkezelő,15328106241,N - Központi szintű,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),EU eg.bizt.kártya és közgyógy.igazolvány besz.2021,Árubeszerzés,34152500.0,HUF,HU110,2021-02-26,2.0,"10793509244,HU10793509,01-10-042030",Any Biztonsági Nyomda Nyrt.,30197645-9,Nem,Igen,Nem,2021-03-15,Nem,Nem,Igen,Nemzeti Egészségbiztosítási Alapkezelő,,Any Biztonsági Nyomda Nyrt.,Nyrt.,-17 days,EKR001044272020_Any Biztonsági Nyomda Nyrt.
EKR000114882018,Nemzeti Egészségbiztosítási Alapkezelő,15328106241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,szívbillentyű besz. 24 hónapra tárgyalásos eljárás,Árubeszerzés,859552000.0,HUF,HU333|HU321|HU231|HU223|HU11,2019-03-06,2.0,"12342697243,HU12342697,HUOCCSZ.01-09-666851",Twinmed Orvosi Rendszerek Korlátolt Felelőségű Társaság,33182220-7,Nem,Igen,Nem,2019-03-24,Nem,Nem,Igen,Nemzeti Egészségbiztosítási Alapkezelő,,Twinmed Orvosi Rendszerek Korlátolt Felelőségű Társaság,,-18 days,EKR000114882018_Twinmed Orvosi Rendszerek Korlátolt Felelőségű Társaság
EKR000114882018,Nemzeti Egészségbiztosítási Alapkezelő,15328106241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,szívbillentyű besz. 24 hónapra tárgyalásos eljárás,Árubeszerzés,859552000.0,HUF,HU333|HU321|HU231|HU223|HU11,2019-03-06,2.0,"10658415242,HU10658415,01-09-161947",Biomedica Hungaria Orvostechnikai Korlátolt Felelősségű Társaság,33182220-7,Nem,Igen,Nem,2019-03-24,Nem,Nem,Igen,Nemzeti Egészségbiztosítási Alapkezelő,,Biomedica Hungaria Orvostechnikai Kft.,Kft.,-18 days,EKR000114882018_Biomedica Hungaria Orvostechnikai Kft.
EKR001113512020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Paks II Atomerőmű Zrt. - közvélemény-kutatás 2021.,Szolgáltatás megrendelés,22500000.0,HUF,HU110,2020-07-24,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR001113512020_Lounge Design Kft.
EKR001113512020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Paks II Atomerőmű Zrt. - közvélemény-kutatás 2021.,Szolgáltatás megrendelés,22500000.0,HUF,HU110,2020-07-24,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR001113512020_New Land Media Reklám Kft.
EKR001099892020,Nemzeti Egészségbiztosítási Alapkezelő,15328106241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Veleszületett vérzékenység - VIII-IX. faktor,Árubeszerzés,1309610000.0,HUF,HU1|HU3|HU2,2021-03-02,2.0,"10875933244,HU10875933,Cg. 01-10-042349",Hungaropharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,33690000-3,Nem,Igen,Nem,2021-03-11,Nem,Nem,Igen,Nemzeti Egészségbiztosítási Alapkezelő,,Hungaropharma Gyógyszerkereskedelmi Zrt.,Zrt.,-9 days,EKR001099892020_Hungaropharma Gyógyszerkereskedelmi Zrt.
EKR001099892020,Nemzeti Egészségbiztosítási Alapkezelő,15328106241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Veleszületett vérzékenység - VIII-IX. faktor,Árubeszerzés,1309610000.0,HUF,HU2|HU1|HU3,2021-03-02,2.0,"10875933244,HU10875933,Cg. 01-10-042349",Hungaropharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,33690000-3,Nem,Igen,Nem,2021-03-11,Nem,Nem,Igen,Nemzeti Egészségbiztosítási Alapkezelő,,Hungaropharma Gyógyszerkereskedelmi Zrt.,Zrt.,-9 days,EKR001099892020_Hungaropharma Gyógyszerkereskedelmi Zrt.
EKR001123902020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,komplex komm Várkapitányság Nonprofit Zrt. 2020,Szolgáltatás megrendelés,491820000.0,HUF,HU,2020-09-15,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR001123902020_New Land Media Reklám Kft.
EKR001123902020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,komplex komm Várkapitányság Nonprofit Zrt. 2020,Szolgáltatás megrendelés,491820000.0,HUF,HU,2020-09-15,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR001123902020_Lounge Design Kft.
EKR001141892020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,3D lézerszkenner rendszer,Árubeszerzés,297169000.0,HUF,HU223,2021-07-30,2.0,"13978774241,HU13978774,01-09-882938",Delta Systems Korlátolt Felelősségű Társaság,38520000-6,Nem,Igen,Igen,2021-08-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Delta Systems Kft.,Kft.,-19 days,EKR001141892020_Delta Systems Kft.
EKR001141892020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,3D lézerszkenner rendszer,Árubeszerzés,297169000.0,HUF,HU323,2021-07-30,2.0,"13978774241,HU13978774,01-09-882938",Delta Systems Korlátolt Felelősségű Társaság,38520000-6,Nem,Igen,Igen,2021-08-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Delta Systems Kft.,Kft.,-19 days,EKR001141892020_Delta Systems Kft.
EKR001142682020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ-2020 gyártás és kreatív V. ütem,Szolgáltatás megrendelés,3150000000.0,HUF,HU110,2020-08-11,1.0,"13622215241,HU13622215",Mediator Group Reklámügynökség Korlátolt Felelősségű Társaság,79342200-5,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Mediator Group Reklámügynökség Kft.,Kft.,,EKR001142682020_Mediator Group Reklámügynökség Kft.
EKR001143162020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ-2020 média és kutatás IV. ütem,Szolgáltatás megrendelés,4750000000.0,HUF,HU110,2020-08-06,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79342200-5,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR001143162020_New Land Media Reklám Kft.
EKR001143162020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ-2020 média és kutatás IV. ütem,Szolgáltatás megrendelés,4750000000.0,HUF,HU110,2020-08-06,1.0,"25597598241,HUOCCSZ.01-09-284387",Media Dynamics Kft.,79342200-5,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Media Dynamics Kft.,Kft.,,EKR001143162020_Media Dynamics Kft.
EKR001150942020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,NAV-Kutatási feladatok ellátása két ütemben,Szolgáltatás megrendelés,75800000.0,HUF,HU110,2020-10-21,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR001150942020_New Land Media Reklám Kft.
EKR001150942020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,NAV-Kutatási feladatok ellátása két ütemben,Szolgáltatás megrendelés,75800000.0,HUF,HU110,2020-10-21,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR001150942020_Lounge Design Kft.
EKR001159912020,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ-Mulatós raktárkonc-komplex komm+rendezvénysz.,Szolgáltatás megrendelés,1000000000.0,HUF,HU110,2020-09-24,1.0,"10834730244,HU10834730",Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,,EKR001159912020_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR001163942020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Telepített növények ápolása 2021,Szolgáltatás megrendelés,139475505.0,HUF,HU,2021-04-06,3.0,"13775227207,HU13775227","Kiss Kert 2006 Kertészeti, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",77310000-6,Nem,Igen,Igen,2021-04-22,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Kiss Kert 2006 Kertészeti Kft.,Kft.,-16 days,EKR001163942020_Kiss Kert 2006 Kertészeti Kft.
