Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,126337554.0,HUF,HU333,2020-09-30,20.0,12395152-2-42,Rk Tech Kft.,33696500-0,Igen,Igen,Igen,2020-10-13,Nem,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-13 days,EKR000593582018_Rk Tech Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,126337554.0,HUF,HU333,2020-09-30,20.0,10650400-2-09,Vwr International Kft.,33696500-0,Igen,Igen,Igen,2020-10-13,Nem,Nem,Igen,Szegedi Tudományegyetem,,Vwr International Kft.,Kft.,-13 days,EKR000593582018_Vwr International Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,116208335.0,HUF,,2021-11-05,23.0,12395152242,Rk Tech Kft.,33696500-0,,Igen,Igen,2022-01-31,,,,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-87 days,EKR000593582018_Rk Tech Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,78978623.0,HUF,HU333,2021-08-31,27.0,13547620-2-13,Biotech Hungary Kft.,33696500-0,Igen,Igen,Igen,2021-10-25,Nem,Nem,Igen,Szegedi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-55 days,"EKR000593582018_Biotech Hungary , És Tanácsadó Kft."
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,78978623.0,HUF,HU333,2021-08-31,27.0,12395152-2-42,Rk Tech Kft.,33696500-0,Igen,Igen,Igen,2021-10-25,Nem,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-55 days,EKR000593582018_Rk Tech Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,78978623.0,HUF,HU333,2021-08-31,27.0,10650400-2-09,Vwr International Kft,33696500-0,Igen,Igen,Nem,2021-10-25,Nem,Nem,Igen,Szegedi Tudományegyetem,,Vwr International Kft.,Kft.,-55 days,EKR000593582018_Vwr International Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,116208335.0,HUF,HU333,2021-10-22,23.0,13547620213,Biotech Hungary Kft.,33696500-0,Igen,Igen,Igen,2022-01-31,Nem,Nem,Igen,Szegedi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-101 days,"EKR000593582018_Biotech Hungary , És Tanácsadó Kft."
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,16057946.0,HUF,HU333,2022-03-21,5.0,,Vwr International Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Nem,2022-04-24,Nem,Nem,Igen,Szegedi Tudományegyetem,,Vwr International Kft.,Kft.,-34 days,EKR000593582018_Vwr International Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,16057946.0,HUF,HU333,2022-03-21,13.0,,"Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",33696500-0,Igen,Igen,Igen,2022-04-24,Nem,Nem,Igen,Szegedi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-34 days,"EKR000593582018_Biotech Hungary , És Tanácsadó Kft."
EKR001174292020,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kutatási vegyszer 3. - GINOP-232-15-2016-00050,Árubeszerzés,36594769.0,HUF,HU231,2021-06-18,4.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Igen,2021-07-11,Nem,Nem,Igen,Pécsi Tudományegyetem,,Rk Tech Kft.,Kft.,-23 days,EKR001174292020_Rk Tech Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,192887682.0,HUF,HU333,2020-06-26,23.0,10650400-2-09,Vwr International Kft.,33696500-0,Igen,Igen,Nem,2020-08-03,Nem,Nem,Igen,Szegedi Tudományegyetem,,Vwr International Kft.,Kft.,-38 days,EKR000593582018_Vwr International Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,192887682.0,HUF,HU333,2020-06-26,23.0,13547620-2-13,Biotech Hungary Kft.,33696500-0,Igen,Igen,Igen,2020-08-03,Nem,Nem,Igen,Szegedi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-38 days,"EKR000593582018_Biotech Hungary , És Tanácsadó Kft."
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,192887682.0,HUF,HU333,2020-06-26,23.0,12395152-2-42,Rk Tech Kft.,33696500-0,Igen,Igen,Igen,2020-08-03,Nem,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-38 days,EKR000593582018_Rk Tech Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok",Árubeszerzés,45637923.0,HUF,HU333,2021-02-05,2.0,12395152-2-42,Rk Tech Kft.,33696500-0,Igen,Igen,Igen,2021-04-22,Nem,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-76 days,EKR000593582018_Rk Tech Kft.
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,116208335.0,HUF,,2021-11-05,23.0,13547620213,Biotech Hungary Kft.,33696500-0,,Igen,Igen,2022-01-31,,,,Szegedi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-87 days,"EKR000593582018_Biotech Hungary , És Tanácsadó Kft."
EKR000593582018,Szegedi Tudományegyetem,EKRSZ_95571285,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,"Vegyszerek, reagensek, fogyóanyagok (DBR)",Árubeszerzés,116208335.0,HUF,,2021-11-05,23.0,10650400209,Vwr International Kft.,33696500-0,,Igen,Nem,2022-01-31,,,,Szegedi Tudományegyetem,,Vwr International Kft.,Kft.,-87 days,EKR000593582018_Vwr International Kft.
EKR001166002020,Fővárosi Önkormányzat Gödöllői Idősek Otthona,15492911213,U - Egyéb típus:,KL - Szociális védelem,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),betegemelő rendszerek beszerzése,Árubeszerzés,24715521.0,HUF,HU1,2020-12-28,4.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33192600-8,Nem,Igen,Igen,2021-02-11,Igen,Nem,Igen,Fővárosi Önkormányzat Gödöllői Idősek Otthona,,"Allegro , Kivitelező És Kft.",Kft.,-45 days,"EKR001166002020_Allegro , Kivitelező És Kft."
EKR001174292020,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kutatási vegyszer 3. - GINOP-232-15-2016-00050,Árubeszerzés,36594769.0,HUF,HU231,2021-06-18,2.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Igen,2021-07-11,Nem,Nem,Igen,Pécsi Tudományegyetem,,Rk Tech Kft.,Kft.,-23 days,EKR001174292020_Rk Tech Kft.
EKR001201222020,Uzsoki Utcai Kórház,15492674242,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Ortopédiai implantátumok beszerzése,Árubeszerzés,605983000.0,HUF,HU110,2021-05-18,1.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33183000-6,Nem,Igen,Nem,2021-05-30,Nem,Nem,Igen,Uzsoki Utcai Kórház,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-12 days,EKR001201222020_Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.
EKR001262382020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,FT-1294/BKMK/2020-Különféle fertőtlenítőszerek,Árubeszerzés,52699463.0,HUF,HU331,2021-08-11,3.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33631600-8,Nem,Igen,Igen,2021-09-01,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,"Allegro , Kivitelező És Kft.",Kft.,-21 days,"EKR001262382020_Allegro , Kivitelező És Kft."
EKR001272602020,Wigner Fizikai Kutatóközpont,15327064243,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Komplett egyfoton-érzékenységű detektorrendszer,Árubeszerzés,57332000.0,HUF,HU11,2021-02-25,3.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Igen,2021-03-08,Igen,Nem,Igen,Wigner Fizikai Kutatóközpont,,Rk Tech Kft.,Kft.,-11 days,EKR001272602020_Rk Tech Kft.
EKR001308222020,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,DEK-980 Szívbillentyűk beszerzése,Árubeszerzés,182627800.0,HUF,HU321,2021-03-24,1.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33182220-7,Nem,Igen,Igen,2021-04-05,Nem,Nem,Igen,Debreceni Egyetem,,"Allegro , Kivitelező És Kft.",Kft.,-12 days,"EKR001308222020_Allegro , Kivitelező És Kft."
EKR001310812020,Vasútegészségügyi Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,18159422242,U - Közjogi intézmény,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,(PTS-274) fertőtlenítő- és tisztítószerek,Árubeszerzés,132091147.0,HUF,HU110|HU333|HU321|HU222|HU231|HU311|HU223|HU213,2021-05-26,5.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33631600-8,Nem,Igen,Igen,2021-07-11,Nem,Nem,Igen,Vasútegészségügyi Nonprofit Közhasznú Kft.,Kft.,"Allegro , Kivitelező És Kft.",Kft.,-46 days,"EKR001310812020_Allegro , Kivitelező És Kft."
EKR001324392020,Selye János Kórház,15385176211,N - Regionális/helyi szintű,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infekciókontroll eszközbeszerzés,Árubeszerzés,30879000.0,HUF,HU212,2021-03-31,5.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33191000-5,Igen,Igen,Igen,2021-06-07,Igen,Nem,Igen,Selye János Kórház,,"Allegro , Kivitelező És Kft.",Kft.,-68 days,"EKR001324392020_Allegro , Kivitelező És Kft."
EKR001348952020,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),DEK-977_Elektrosebészeti kézieszközök és fogyóany.,Árubeszerzés,59941834.0,HUF,HU321,2021-05-13,1.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33161000-6,Nem,Igen,Nem,2021-06-01,Nem,Nem,Igen,Debreceni Egyetem,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-19 days,EKR001348952020_Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.
EKR001354562020,SzabolcsSzatmárBereg Megyei Kórházak És Egyetemi Oktatókórház,15813743215,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Infekciókontrollhoz kapcsolódó eszközök és anyagok,Árubeszerzés,33078461.0,HUF,HU323,2022-01-03,1.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",39811200-2,Igen,Igen,Igen,2022-02-08,Nem,Nem,Igen,Szabolcsszatmárbereg Megyei Kórházak És Egyetemi Oktatókórház,,"Allegro , Kivitelező És Kft.",Kft.,-36 days,"EKR001354562020_Allegro , Kivitelező És Kft."
EKR001349432020,EliHu Nonprofit Kft.,22604255206,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kriogenikus hűtőberendezés beszerzése,Árubeszerzés,26995800.0,HUF,HU333,2021-05-28,3.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,42513200-7,Nem,Igen,Igen,2021-06-06,Igen,Nem,Igen,Elihu Nonprofit Kft.,Nonprofit Kft.,Rk Tech Kft.,Kft.,-9 days,EKR001349432020_Rk Tech Kft.
EKR001363922020,Nemzeti Biodiverzitás És Génmegőrzési Központ,15779935213,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Beltartalom vizsgáló laboreszközök,Árubeszerzés,141886851.0,HUF,HU12,2021-08-16,3.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Nem,2021-08-23,Igen,Nem,Igen,Nemzeti Biodiverzitás És Génmegőrzési Központ,,Vwr International Kft.,Kft.,-7 days,EKR001363922020_Vwr International Kft.
EKR001363922020,Nemzeti Biodiverzitás És Génmegőrzési Központ,15779935213,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Beltartalom vizsgáló laboreszközök,Árubeszerzés,141886851.0,HUF,HU12,2021-08-16,1.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Nem,2021-08-23,Igen,Nem,Igen,Nemzeti Biodiverzitás És Génmegőrzési Központ,,Vwr International Kft.,Kft.,-7 days,EKR001363922020_Vwr International Kft.
EKR000613592018,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés GINOP-2.3.2-15-2016-00060,Árubeszerzés,80421449.0,HUF,HU333,2019-04-24,3.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38300000-8,Igen,Igen,Nem,2019-05-05,Igen,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-11 days,EKR000613592018_Rk Tech Kft.
EKR000009142021,Mohácsi Kórház,15330389202,U - Egyéb típus:,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infekciókontroll - berendezések és eszközök,Árubeszerzés,14519426.0,HUF,HU231,2021-04-14,2.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33100000-1,Nem,Igen,Igen,2021-05-06,Igen,Nem,Igen,Mohácsi Kórház,,"Allegro , Kivitelező És Kft.",Kft.,-22 days,"EKR000009142021_Allegro , Kivitelező És Kft."
EKR000010872021,Pest Megyei Flór Ferenc Kórház,15395814213,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),digitális multifunciós UH- diagnosztikai készülék,Árubeszerzés,21055965.0,HUF,HU120,2021-08-19,1.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33111800-9,Nem,Igen,Igen,2021-08-29,Igen,Nem,Igen,Pest Megyei Flór Ferenc Kórház,,"Allegro , Kivitelező És Kft.",Kft.,-10 days,"EKR000010872021_Allegro , Kivitelező És Kft."
EKR000029472021,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-990 Vegyszerek és fogyóeszközök beszerzése,Árubeszerzés,19629655.0,HUF,HU321,2021-05-07,2.0,"13547620213,HU13547620","Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",33696500-0,Igen,Igen,Igen,2021-05-19,Nem,Nem,Igen,Debreceni Egyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-12 days,"EKR000029472021_Biotech Hungary , És Tanácsadó Kft."
EKR000624842018,Szegedi Tudományegyetem,15329815206,N - Központi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,GINOP-2.2.1-15-2017-00047 vegyszer – II.,Árubeszerzés,7744899.0,HUF,HU333,2018-12-11,2.0,"13547620213,HU13547620","Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",33696500-0,Igen,Igen,Nem,2018-12-18,Nem,Nem,Igen,Szegedi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-7 days,"EKR000624842018_Biotech Hungary , És Tanácsadó Kft."
EKR000624912018,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,15300564206,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Laboráru beszerzése keretmegállapodásos eljárásban,Árubeszerzés,68000000.0,HUF,HU333,2019-01-04,5.0,"13547620213,HU13547620","Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",38000000-5,Igen,Igen,Nem,2019-01-24,Nem,Nem,Igen,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-20 days,"EKR000624912018_Biotech Hungary , És Tanácsadó Kft."
EKR000624912018,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,15300564206,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Laboráru beszerzése keretmegállapodásos eljárásban,Árubeszerzés,68000000.0,HUF,HU333,2019-01-04,5.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Nem,2019-01-24,Nem,Nem,Igen,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,,Vwr International Kft.,Kft.,-20 days,EKR000624912018_Vwr International Kft.
EKR000624912018,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,15300564206,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Laboráru beszerzése keretmegállapodásos eljárásban,Árubeszerzés,68000000.0,HUF,HU333,2019-01-04,5.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Nem,2019-01-24,Nem,Nem,Igen,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,,Rk Tech Kft.,Kft.,-20 days,EKR000624912018_Rk Tech Kft.
EKR000624912018,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,15300564206,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Laboráru beszerzése keretmegállapodásos eljárásban,Árubeszerzés,68000000.0,HUF,HU333,2019-01-04,6.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Nem,2019-01-24,Nem,Nem,Igen,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,,Rk Tech Kft.,Kft.,-20 days,EKR000624912018_Rk Tech Kft.
EKR000624912018,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,15300564206,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Laboráru beszerzése keretmegállapodásos eljárásban,Árubeszerzés,68000000.0,HUF,HU333,2019-01-04,6.0,"13547620213,HU13547620","Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",38000000-5,Igen,Igen,Nem,2019-01-24,Nem,Nem,Igen,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-20 days,"EKR000624912018_Biotech Hungary , És Tanácsadó Kft."
EKR000624912018,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,15300564206,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Laboráru beszerzése keretmegállapodásos eljárásban,Árubeszerzés,68000000.0,HUF,HU333,2019-01-04,6.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Nem,2019-01-24,Nem,Nem,Igen,Magyar Tudományos Akadémia Szegedi Biológiai Kutatóközpont,,Vwr International Kft.,Kft.,-20 days,EKR000624912018_Vwr International Kft.
EKR000056582021,Bajai Szent Rókus Kórház,15336282203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infekciókontroll eszközök beszerzése 5 részben,Árubeszerzés,39106727.0,HUF,HU333,2021-05-31,2.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33190000-8,Igen,Igen,Igen,2021-06-07,Nem,Nem,Igen,Bajai Szent Rókus Kórház,,"Allegro , Kivitelező És Kft.",Kft.,-7 days,"EKR000056582021_Allegro , Kivitelező És Kft."
EKR000056582021,Bajai Szent Rókus Kórház,15336282203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infekciókontroll eszközök beszerzése 5 részben,Árubeszerzés,39106727.0,HUF,HU333,2021-05-31,2.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33190000-8,Igen,Igen,Igen,2021-06-07,Igen,Nem,Igen,Bajai Szent Rókus Kórház,,"Allegro , Kivitelező És Kft.",Kft.,-7 days,"EKR000056582021_Allegro , Kivitelező És Kft."
EKR000062572021,Pécsi Tudományegyetem,19308681202,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés PTE EFOP-3.6.1-16-2016-00004,Árubeszerzés,10607494.0,HUF,HU231,2021-09-27,2.0,"13547620213,HU13547620","Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",38000000-5,Igen,Igen,Igen,2021-10-17,Igen,Nem,Igen,Pécsi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-20 days,"EKR000062572021_Biotech Hungary , És Tanácsadó Kft."
EKR000062572021,Pécsi Tudományegyetem,19308681202,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés PTE EFOP-3.6.1-16-2016-00004,Árubeszerzés,10607494.0,HUF,HU231,2021-09-24,2.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Igen,2021-10-17,Igen,Nem,Igen,Pécsi Tudományegyetem,,Rk Tech Kft.,Kft.,-23 days,EKR000062572021_Rk Tech Kft.
