Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19297982310.0,HUF,HU312,2021-11-18,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-01-23,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-66 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19297982310.0,HUF,HU332,2021-10-11,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-01-23,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-104 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19297982310.0,HUF,HU322,2021-12-10,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-01-23,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-44 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19297982310.0,HUF,HU333,2021-10-08,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-01-23,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-107 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU12,2021-10-06,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-124 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU120,2021-11-04,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-95 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU120,2021-10-18,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-112 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU120,2021-10-26,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-104 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU120,2021-10-14,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-116 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU223,2021-10-22,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-108 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU212,2021-10-08,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-122 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU211,2021-10-08,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-122 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU212,2021-11-08,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-91 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU221,2021-11-03,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-96 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU222,2021-11-05,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-94 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU331,2021-12-20,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-49 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU221,2021-10-19,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-111 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU221,2021-10-22,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-108 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU221,2021-10-11,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-119 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU331,2022-02-21,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-56 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU221,2021-11-26,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-73 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU211,2021-11-12,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-87 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,33763355397.0,HUF,HU120,2021-10-12,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-02-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-118 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU232,2022-01-11,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-97 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU221,2022-01-11,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-97 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU322,2022-02-04,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-73 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU322,2022-02-23,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-54 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU221,2022-02-08,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-69 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU331,2022-01-07,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-101 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU221,2022-03-22,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-27 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,24565120321.0,HUF,HU221,2022-03-30,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-04-18,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-19 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,8745514657.0,HUF,HU311,2022-05-27,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-07-12,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-46 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,8745514657.0,HUF,HU223,2022-04-22,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2022-07-12,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-81 days,EKR000096522020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000506272018,Kunsziget Község Önkormányzata,15728207208,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"„Kunsziget, külterületi út felújítása – Győri út”",Építési beruházás,101469861.0,HUF,HU221,2018-09-26,5.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2018-10-10,Igen,Nem,Igen,Kunsziget Község Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-14 days,EKR000506272018_Strabag Általános Építő Kft.
EKR000284392020,Környe Község Önkormányzata,15729961211,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Iparcentrum - ivóvíz- és szennyvízhálózat építés,Építési beruházás,98376000.0,HUF,HU212,2020-05-12,4.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45231300-8,Nem,Igen,Nem,2020-05-19,Igen,Nem,Igen,Környe Község Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-7 days,EKR000284392020_Strabag Általános Építő Kft.
EKR000320542020,Nyírbogát Nagyközség Önkormányzata,15732107215,N - Központi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Nyírbogát ipari park kivitelezés,Építési beruházás,204103597.0,HUF,HU323,2020-11-26,16.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45200000-9,Igen,Igen,Nem,2020-12-08,Igen,Nem,Igen,Nyírbogát Nagyközség Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-12 days,EKR000320542020_Colas Út Építőipari Zrt.
EKR000358202020,Kunsziget Község Önkormányzata,15728207208,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Kunsziget, ipari terület fejlesztése.",Építési beruházás,163138855.0,HUF,HU221,2020-05-27,4.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2020-06-03,Igen,Nem,Igen,Kunsziget Község Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-7 days,EKR000358202020_Strabag Általános Építő Kft.
EKR000515942018,Mosonmagyaróvár Város Önkormányzata,15728032208,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Honvéd utca felújítása (928),Építési beruházás,107963902.0,HUF,HU221,2018-10-19,2.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2018-10-30,Igen,Nem,Igen,Mosonmagyaróvár Város Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-11 days,EKR000515942018_Strabag Általános Építő Kft.
EKR000413062020,Buzsák Község Önkormányzata,15731474214,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),„Buzsák-Csisztafürdő és Somogyvámos kerékpárút”,Építési beruházás,238726021.0,HUF,HU232,2020-11-30,6.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233162-2,Igen,Igen,Nem,2020-12-07,Igen,Nem,Igen,Buzsák Község Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-7 days,EKR000413062020_Colas Út Építőipari Zrt.
EKR000431642020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,OSZK-archivális és szolgáltató raktár építése,Építési beruházás,17499882480.0,HUF,HU120,2021-01-18,3.0,"11469830244,HU11469830",West Hungária Bau Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2021-03-22,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,West Hungária Bau Építőipari Kft.,Kft.,-63 days,EKR000431642020_West Hungária Bau Építőipari Kft.
EKR000430852020,Solt Város Önkormányzat,15724478203,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kadarka utca - földút felújítás,Építési beruházás,70864914.0,HUF,HU331,2020-07-10,3.0,"10642166203,HU10642166","Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2020-07-20,Igen,Nem,Igen,Solt Város Önkormányzat,,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-10 days,"EKR000430852020_Soltút Útépítő, Fenntartó És Kft."
EKR000468202020,Felcsút Községi Önkormányzat,15727567207,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Felcsúti belterületi utak felújítása,Építési beruházás,133126822.0,HUF,HU211,2020-06-24,5.0,11426628403,Duna Aszfalt Út És Mélyépítő Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Nem,2020-06-28,Igen,Nem,Igen,Felcsút Községi Önkormányzat,,Duna Aszfalt Út És Mélyépítő Kft.,Kft.,-4 days,EKR000468202020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000505552020,Dunapataj Nagyközség Önkormányzata,15724430203,U - Egyéb típus:,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Dunapataj burkolatjavítás (1357),Építési beruházás,109797907.0,HUF,HU331,2020-06-16,4.0,"10642166203,HU10642166","Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2020-06-22,Igen,Nem,Igen,Dunapataj Nagyközség Önkormányzata,,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-6 days,"EKR000505552020_Soltút Útépítő, Fenntartó És Kft."
