Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000252092021,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),C-2-1-1 Budai út csapadék gerinccsatorna kiépítése,Építési beruházás,36374931.0,HUF,HU211,2021-07-16,4.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45232130-2,Nem,Igen,Nem,2021-07-21,Igen,Nem,Igen,Székesfehérvár Megyei Jogú Város Önkormányzata,,Swietelsky Magyarország Kft.,Kft.,-5 days,EKR000252092021_Swietelsky Magyarország Kft.
EKR000254812021,Miskolc Megyei Jogú Város Önkormányzata,15735605205,U - Regionális vagy helyi iroda/hivatal,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,KERÉKPÁRÚT ÉPÍTÉS MISKOLCON II. ÜTEM,Építési beruházás,296587686.0,HUF,HU311,2022-05-16,3.0,"10683833244,HU10683833,01-09-208325","HeDo Útépítő, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45000000-7,Igen,Igen,Nem,2022-05-31,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Hedo Útépítő Kft.,Kft.,-15 days,EKR000254812021_Hedo Útépítő Kft.
EKR000130262018,Vüszi Gödöllői Városüzemeltető És Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,18678527213,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Gödöllő, Művészetek Háza parkolójának bővítése",Építési beruházás,69394873.0,HUF,HU120,2018-06-22,1.0,"10452556244,HU10452556",Penta Általános Építőipari Korlátolt Felelősségű Társaság,45223300-9,Nem,Igen,Igen,2018-07-11,Igen,Nem,Igen,Vüszi Gödöllői Városüzemeltető És Nonprofit Közhasznú Kft.,Kft.,Penta Általános Építőipari Kft.,Kft.,-19 days,EKR000130262018_Penta Általános Építőipari Kft.
EKR000298562021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,441. számú főút Kecskemét és Nagykőrös között,Építési beruházás,8495184500.0,HUF,HU120|HU331,2021-11-11,6.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2021-11-21,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-10 days,EKR000298562021_Colas Út Építőipari Zrt.
EKR000303512021,Békéscsabai Tankerületi Központ,15835004204,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Építési feladatok Magyar Falu Program keretében,Építési beruházás,66284200.0,HUF,HU332,2021-04-22,4.0,"22757937209,HU22757937",Tömb 2002 Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2021-05-06,Igen,Nem,Igen,Békéscsabai Tankerületi Központ,,Tömb 2002 Kft.,Kft.,-14 days,EKR000303512021_Tömb 2002 Kft.
EKR000294162021,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kovács Katalin NKK Sp.akadémia terv. kiv.,Építési beruházás,43415318153.0,HUF,HU110|HU211,2021-08-25,3.0,"11469830244,HU11469830",West Hungária Bau Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2021-09-19,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,West Hungária Bau Építőipari Kft.,Kft.,-25 days,EKR000294162021_West Hungária Bau Építőipari Kft.
EKR000325042021,Gyomaendrőd Város Önkormányzata,15725527204,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Út és járdafelújítás 2021,Építési beruházás,42806303.0,HUF,HU332,2021-04-15,1.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45200000-9,Nem,Igen,Nem,2021-04-26,Igen,Nem,Igen,Gyomaendrőd Város Önkormányzata,,Swietelsky Magyarország Kft.,Kft.,-11 days,EKR000325042021_Swietelsky Magyarország Kft.
EKR000340872021,Püspökladány Város Önkormányzata,15728740209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),TOP-4.3.1-16 építés 2. - 3 részben (1452),Építési beruházás,142596077.0,HUF,HU321,2021-10-04,3.0,"22757937209,HU22757937",Tömb 2002 Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2021-10-11,Igen,Nem,Igen,Püspökladány Város Önkormányzata,,Tömb 2002 Kft.,Kft.,-7 days,EKR000340872021_Tömb 2002 Kft.
EKR000356242021,Szeged Megyei Jogú Város Önkormányzata,15735629206,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,ELI közlekedési kapcsolatainak javítása- Szeged,Építési beruházás,2966780524.0,HUF,HU333,2022-02-07,4.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Igen,Igen,Nem,2022-02-15,Igen,Nem,Igen,Szeged Megyei Jogú Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-8 days,EKR000356242021_Colas Út Építőipari Zrt.
EKR000655112018,Nagylók Község Önkormányzat,15727316207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Burkolat felújítási munkák,Építési beruházás,23610230.0,HUF,HU211,2018-10-09,4.0,"24105099207,24105099",Útéppark Útépítő És Mélyépítő Kft.,45000000-7,Nem,Igen,Igen,2018-10-12,Igen,Nem,Igen,Nagylók Község Önkormányzat,,Útéppark Útépítő És Mélyépítő Kft.,Kft.,-3 days,EKR000655112018_Útéppark Útépítő És Mélyépítő Kft.
EKR000386652021,Lovasberény Község Önkormányzata,15727426207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Belterületi utak felújítása Lovasberényben,Építési beruházás,54886009.0,HUF,HU211,2021-05-07,3.0,"24105099207,24105099",Útéppark Útépítő És Mélyépítő Kft.,45000000-7,Nem,Igen,Igen,2021-05-12,Igen,Nem,Igen,Lovasberény Község Önkormányzata,,Útéppark Útépítő És Mélyépítő Kft.,Kft.,-5 days,EKR000386652021_Útéppark Útépítő És Mélyépítő Kft.
EKR000389572021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Hídfelújítások II. 2021,Építési beruházás,12863372527.0,HUF,HU222,2022-01-11,3.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45221100-3,Igen,Igen,Nem,2022-02-09,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-29 days,EKR000389572021_Strabag Általános Építő Kft.
EKR000410382021,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Szent István és Szarvas utcák útburkolat felújítás,Építési beruházás,423373944.0,HUF,HU323,2021-11-23,6.0,"11876566215,HU11876566",KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45200000-9,Igen,Igen,Igen,2021-11-25,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Kevíz 21 Építőipari Zrt.,Zrt.,-2 days,EKR000410382021_Kevíz 21 Építőipari Zrt.
EKR000423832021,Országos Kórházi Főigazgatóság,15845883243,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Nyíregyháza kivitelezés EFOP,Építési beruházás,1139017063.0,HUF,HU323,2022-01-17,7.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2022-02-01,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Swietelsky Magyarország Kft.,Kft.,-15 days,EKR000423832021_Swietelsky Magyarország Kft.
EKR000448352021,KörösVidéki Vízügyi Igazgatóság,15308483204,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Dögös-Kákafoki szivattyútelep átépítése,Építési beruházás,173449052.0,HUF,HU332,2021-05-31,3.0,22921158204,Futizo Kft.,45240000-1,Nem,Igen,Igen,2021-06-08,Igen,Nem,Igen,Körösvidéki Vízügyi Igazgatóság,,Futizo Kft.,Kft.,-8 days,EKR000448352021_Futizo Kft.
EKR000456852021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Nyíregyháza,Nagykörút DNY-i szakasz négysávosítása",Építési beruházás,5578144901.0,HUF,HU323,2021-09-24,2.0,"11876566215,HU11876566",KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45233228-3,Nem,Igen,Igen,2021-10-04,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Kevíz 21 Építőipari Zrt.,Zrt.,-10 days,EKR000456852021_Kevíz 21 Építőipari Zrt.
EKR000458672021,Sárbogárd Város Önkormányzata,15727330207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kerékpárút fejlesztés,Építési beruházás,182860000.0,HUF,HU211,2022-01-21,6.0,"12961555443,01-09-728620",Strabag Építő Korlátolt Felelősségű Társaság,45233162-2,Igen,Igen,Nem,2022-01-30,Igen,Nem,Igen,Sárbogárd Város Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-9 days,EKR000458672021_Strabag Általános Építő Kft.
EKR000460192021,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Korong utca zárt csapadékcsatorna építése,Építési beruházás,90016415.0,HUF,HU323,2021-11-02,8.0,"11876566215,HU11876566",KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45240000-1,Igen,Igen,Igen,2021-11-07,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Kevíz 21 Építőipari Zrt.,Zrt.,-5 days,EKR000460192021_Kevíz 21 Építőipari Zrt.
EKR000666602018,Siklós Város Önkormányzata,15724045202,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,2018. évi út és járda felújítások,Építési beruházás,121016648.0,HUF,HU231,2018-10-17,4.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45233142-6,Nem,Igen,Nem,2018-10-28,Igen,Nem,Igen,Siklós Város Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-11 days,EKR000666602018_Strabag Általános Építő Kft.
EKR000487742021,Várpalota Város Önkormányzata,15734123219,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Út, járda és parkoló építés, felújítás (II. ütem)",Építési beruházás,243619943.0,HUF,HU213,2021-07-26,3.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45200000-9,Nem,Igen,Nem,2021-08-15,Igen,Nem,Igen,Várpalota Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-20 days,EKR000487742021_Colas Út Építőipari Zrt.
EKR000470892021,Gyula Város Önkormányzata,15725503204,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Volt Relégyár rehabilitálása,Építési beruházás,625136228.0,HUF,HU332,2021-09-07,2.0,22921158204,Futizo Kft.,45000000-7,Igen,Igen,Igen,2021-09-23,Igen,Nem,Igen,Gyula Város Önkormányzata,,Futizo Kft.,Kft.,-16 days,EKR000470892021_Futizo Kft.
EKR000474052021,Pápa Város Önkormányzata,15734178219,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Iparterületek fejlesztése a pápai Felsővárosban,Építési beruházás,656929546.0,HUF,HU213,2021-07-09,4.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45200000-9,Igen,Igen,Nem,2021-07-18,Igen,Nem,Igen,Pápa Város Önkormányzata,,Swietelsky Magyarország Kft.,Kft.,-9 days,EKR000474052021_Swietelsky Magyarország Kft.
EKR000487742021,Várpalota Város Önkormányzata,15734123219,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Út, járda és parkoló építés, felújítás (II. ütem)",Építési beruházás,243619943.0,HUF,HU213,2021-07-26,2.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45200000-9,Nem,Igen,Nem,2021-08-15,Igen,Nem,Igen,Várpalota Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-20 days,EKR000487742021_Colas Út Építőipari Zrt.
EKR000487742021,Várpalota Város Önkormányzata,15734123219,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Út, járda és parkoló építés, felújítás (II. ütem)",Építési beruházás,243619943.0,HUF,HU213,2021-08-04,6.0,"12961555443,01-09-728620",Strabag Építő Korlátolt Felelősségű Társaság,45200000-9,Nem,Igen,Nem,2021-08-15,Igen,Nem,Igen,Várpalota Város Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-11 days,EKR000487742021_Strabag Általános Építő Kft.
EKR000508162021,Veszprém Megyei Jogú Város Önkormányzata,15734202219,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"„Festő, Ady Endre-Rózsa utcákban útfejlesztés”",Építési beruházás,84378995.0,HUF,HU213,2021-08-26,3.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45200000-9,Nem,Igen,Nem,2021-09-15,Igen,Nem,Igen,Veszprém Megyei Jogú Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-20 days,EKR000508162021_Colas Út Építőipari Zrt.
EKR000489182021,Békés Megyei Kormányhivatal,15789264204,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),KEHOP-5.2.2/16-2016-00010 projekt - 7 épület.,Építési beruházás,362191038.0,HUF,HU332,2021-08-13,4.0,22921158204,Futizo Kft.,45000000-7,Igen,Igen,Igen,2021-08-22,Igen,Nem,Igen,Békés Megyei Kormányhivatal,,Futizo Kft.,Kft.,-9 days,EKR000489182021_Futizo Kft.
EKR000522892021,"Budapest Főváros Xv. Kerület Rákospalota, Pestújhely, Újpalota Önkormányzata",15735784242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Városrehabilitációs fejlesztés kivitelezési munkái,Építési beruházás,78224128.0,HUF,HU110,2021-06-30,3.0,"10452556244,HU10452556",Penta Általános Építőipari Korlátolt Felelősségű Társaság,45211360-0,Nem,Igen,Igen,2021-07-20,Igen,Nem,Igen,"Budapest Főváros Xv. Kerület Rákospalota, Pestújhely, Újpalota Önkormányzata",,Penta Általános Építőipari Kft.,Kft.,-20 days,EKR000522892021_Penta Általános Építőipari Kft.
EKR000539432021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Hídfelújítások 2021 I.,Építési beruházás,3047000829.0,HUF,HU223,2022-01-11,3.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45221111-3,Igen,Igen,Nem,2022-02-09,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-29 days,EKR000539432021_Strabag Általános Építő Kft.
EKR000539432021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Hídfelújítások 2021 I.,Építési beruházás,3047000829.0,HUF,HU222,2022-01-11,2.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45221111-3,Igen,Igen,Nem,2022-02-09,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-29 days,EKR000539432021_Strabag Általános Építő Kft.
EKR000677262018,Győr Megyei Jogú Város Önkormányzata,15735595208,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,"Zöldterület, út- és térburkolat fejlesztés",Építési beruházás,327881885.0,HUF,HU221,2019-02-06,1.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45236290-9,Igen,Igen,Nem,2019-02-20,Igen,Nem,Igen,Győr Megyei Jogú Város Önkormányzata,,Strabag Általános Építő Kft.,Kft.,-14 days,EKR000677262018_Strabag Általános Építő Kft.
EKR000678432018,Budapest Főváros Vii. Kerület Erzsébetváros Önkormányzata,15735708242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Alsó Erdősor utca felújítása megismételve,Építési beruházás,52475800.0,HUF,HU110,2018-10-31,5.0,"10452556244,HU10452556",Penta Általános Építőipari Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2018-12-06,Igen,Nem,Igen,Budapest Főváros Vii. Kerület Erzsébetváros Önkormányzata,,Penta Általános Építőipari Kft.,Kft.,-36 days,EKR000678432018_Penta Általános Építőipari Kft.
EKR000539432021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Hídfelújítások 2021 I.,Építési beruházás,3047000829.0,HUF,HU233,2022-01-10,3.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45221111-3,Igen,Igen,Nem,2022-02-09,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Swietelsky Magyarország Kft.,Kft.,-30 days,EKR000539432021_Swietelsky Magyarország Kft.
EKR000549992021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,8104j.út–Vadlúd u.körforgalmú csomópont kialakítás,Építési beruházás,644617830.0,HUF,HU12,2022-02-25,4.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233120-6,Igen,Igen,Nem,2022-03-08,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-11 days,EKR000549992021_Colas Út Építőipari Zrt.
EKR000593582021,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,14539262213,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Fót, gyalogos átkelőhelyek kialakítása",Építési beruházás,52627189.0,HUF,HU120,2021-08-05,2.0,"10452556244,HU10452556",Penta Általános Építőipari Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2021-08-16,Igen,Nem,Igen,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,Nonprofit Kft.,Penta Általános Építőipari Kft.,Kft.,-11 days,EKR000593582021_Penta Általános Építőipari Kft.
EKR000597052021,BelvárosLipótváros Budapest Főváros V. Kerület Önkormányzat,15735681241,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,„Arany J. u. megújítása I. ütem”,Építési beruházás,617200740.0,HUF,HU110,2021-07-05,1.0,"10452556244,HU10452556",Penta Általános Építőipari Korlátolt Felelősségű Társaság,45200000-9,Nem,Igen,Igen,2021-07-18,Nem,Nem,Igen,Belvároslipótváros Budapest Főváros V. Kerület Önkormányzat,,Penta Általános Építőipari Kft.,Kft.,-13 days,EKR000597052021_Penta Általános Építőipari Kft.
EKR000606022021,Bkk Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,23028966444,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,VEKOP fenntartható közlekedésfejlesztés X. ker.,Építési beruházás,858023070.0,HUF,HU110,2022-05-19,2.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45233162-2,Igen,Igen,Nem,2022-05-31,Igen,Nem,Igen,Bkk Budapesti Közlekedési Központ Zrt.,Zrt.,Swietelsky Magyarország Kft.,Kft.,-12 days,EKR000606022021_Swietelsky Magyarország Kft.
EKR000608222021,Széchenyi István Egyetem,19253079408,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,"Győri volt kekszgyár épület tervezés,kivit-zés HNT",Építési beruházás,4049494387.0,HUF,HU221,2021-11-25,3.0,"11469830244,HU11469830",West Hungária Bau Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2021-12-07,Igen,Nem,Igen,Széchenyi István Egyetem,,West Hungária Bau Építőipari Kft.,Kft.,-12 days,EKR000608222021_West Hungária Bau Építőipari Kft.
EKR000613422021,Budapest Főváros Xvii. Kerület Rákosmente Önkormányzata,15735801242,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Keretmegállapodás út- és mélyépítési munkákra,Építési beruházás,965678865.0,HUF,HU110,2022-02-02,1.0,,Penta Általános Építőipari Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2022-04-11,Igen,Nem,Igen,Budapest Főváros Xvii. Kerület Rákosmente Önkormányzata,,Penta Általános Építőipari Kft.,Kft.,-68 days,EKR000613422021_Penta Általános Építőipari Kft.
EKR000613422021,Budapest Főváros Xvii. Kerület Rákosmente Önkormányzata,15735801242,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Keretmegállapodás út- és mélyépítési munkákra,Építési beruházás,21585062.0,HUF,HU110,2022-06-24,1.0,,Penta Általános Építőipari Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2022-07-11,Igen,Nem,Igen,Budapest Főváros Xvii. Kerület Rákosmente Önkormányzata,,Penta Általános Építőipari Kft.,Kft.,-17 days,EKR000613422021_Penta Általános Építőipari Kft.
EKR000612562021,Bkk Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,23028966444,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Budapest VI. kerület, Podmaniczky utca felújítása",Építési beruházás,297998086.0,HUF,HU110,2021-11-26,3.0,"10452556244,HU10452556",Penta Általános Építőipari Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2021-11-30,Igen,Nem,Igen,Bkk Budapesti Közlekedési Központ Zrt.,Zrt.,Penta Általános Építőipari Kft.,Kft.,-4 days,EKR000612562021_Penta Általános Építőipari Kft.
EKR000625562021,Békés Város Önkormányzata,15725060204,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útaszfaltozás és járdaburkolat felújítás,Építési beruházás,130204335.0,HUF,HU332,2021-07-27,4.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2021-07-29,Igen,Nem,Igen,Békés Város Önkormányzata,,Swietelsky Magyarország Kft.,Kft.,-2 days,EKR000625562021_Swietelsky Magyarország Kft.
EKR000642282021,Magyar Nemzeti Múzeum,15321226242,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Kézi földmunka, régészeti bontómunka",Építési beruházás,1560115000.0,HUF,HU110,2021-11-29,3.0,"11469830244,HU11469830",West Hungária Bau Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45112450-4,Nem,Igen,Nem,2021-12-06,Igen,Nem,Igen,Magyar Nemzeti Múzeum,,West Hungária Bau Építőipari Kft.,Kft.,-7 days,EKR000642282021_West Hungária Bau Építőipari Kft.
EKR000642282021,Magyar Nemzeti Múzeum,15321226242,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Kézi földmunka, régészeti bontómunka",Építési beruházás,1560115000.0,HUF,HU223|HU212|HU211|HU213|HU222|HU232|HU221|HU233|HU231,2021-11-29,2.0,"11469830244,HU11469830",West Hungária Bau Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45112450-4,Nem,Igen,Nem,2021-12-06,Igen,Nem,Igen,Magyar Nemzeti Múzeum,,West Hungária Bau Építőipari Kft.,Kft.,-7 days,EKR000642282021_West Hungária Bau Építőipari Kft.
