Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000811062021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Online-és médiaügynökségi, gyártási feladatok, AM",Szolgáltatás megrendelés,11142323.0,HUF,HU,2021-06-09,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000811062021_New Land Media Reklám Kft.
EKR000815912021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Kommunikációs ügynökségi feladatok - NFI 2021,Szolgáltatás megrendelés,191000000.0,HUF,HU,2021-03-11,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR000815912021_Lounge Design Kft.
EKR000815912021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Kommunikációs ügynökségi feladatok - NFI 2021,Szolgáltatás megrendelés,191000000.0,HUF,HU,2021-03-11,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000815912021_New Land Media Reklám Kft.
EKR000804042021,Nemzeti Bélyegmúzeum Korlátolt Felelősségű Társaság,27967612241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Műtárgybiztosítás,Szolgáltatás megrendelés,267651540.0,HUF,HU,2021-10-26,1.0,"10456017444,HU 17781224",Uniqa Biztosító Zártkörűen Működő Részvénytársaság,66515200-5,Nem,Igen,Nem,2021-11-03,Igen,Nem,Igen,Nemzeti Bélyegmúzeum Kft.,Kft.,Uniqa Biztosító Zrt.,Zrt.,-8 days,EKR000804042021_Uniqa Biztosító Zrt.
EKR000812612021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Kommunikációs és médiaügynökségi feladat, NAV - I.",Szolgáltatás megrendelés,15592110.0,HUF,HU,2021-05-17,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000812612021_New Land Media Reklám Kft.
EKR000812612021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Kommunikációs és médiaügynökségi feladat, NAV - I.",Szolgáltatás megrendelés,15592110.0,HUF,HU,2021-05-17,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR000812612021_Lounge Design Kft.
EKR000816322021,Közép És KeletEurópai Történelem És Társadalom Kutatásáért Alapítvány,18237010243,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,Média és kommunikációs szolgáltatások beszerzése,Szolgáltatás megrendelés,700000000.0,HUF,HU11,2021-09-23,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79416000-3,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Közép És Keleteurópai Történelem És Társadalom Kutatásáért Alapítvány,,Lounge Design Kft.,Kft.,-61 days,EKR000816322021_Lounge Design Kft.
EKR000816322021,Közép És KeletEurópai Történelem És Társadalom Kutatásáért Alapítvány,18237010243,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,Média és kommunikációs szolgáltatások beszerzése,Szolgáltatás megrendelés,700000000.0,HUF,HU11,2021-09-23,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79416000-3,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Közép És Keleteurópai Történelem És Társadalom Kutatásáért Alapítvány,,New Land Media Reklám Kft.,Kft.,-61 days,EKR000816322021_New Land Media Reklám Kft.
EKR000822552021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M2 gyorsforgalmi út tervezés,Szolgáltatás megrendelés,2767000000.0,HUF,HU110,2021-12-06,2.0,"12108129243,HU12108129",Unitef83 Műszaki Tervező És Fejlesztő Zártkörűen Működő Részvénytársaság,71320000-7,Nem,Igen,Igen,2021-12-20,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Unitef83 Műszaki Tervező És Fejlesztő Zrt.,Zrt.,-14 days,EKR000822552021_Unitef83 Műszaki Tervező És Fejlesztő Zrt.
EKR000822552021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M2 gyorsforgalmi út tervezés,Szolgáltatás megrendelés,2767000000.0,HUF,HU110,2021-12-06,2.0,"10554885243,HU10554885",Utiber Közúti Beruházó Kft,71320000-7,Nem,Igen,Igen,2021-12-20,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Utiber Közúti Beruházó Kft.,Kft.,-14 days,EKR000822552021_Utiber Közúti Beruházó Kft.
EKR000822552021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M2 gyorsforgalmi út tervezés,Szolgáltatás megrendelés,2767000000.0,HUF,HU110,2021-12-06,2.0,"13842217241,HU13842217",Főmterv Mérnöki Tervező Zrt.,71320000-7,Nem,Igen,Nem,2021-12-20,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Főmterv Mérnöki Tervező Zrt.,Zrt.,-14 days,EKR000822552021_Főmterv Mérnöki Tervező Zrt.
EKR000847382021,Fővárosi Állat  És Növénykert,15490658242,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,FÁNK részére Biztosítási szolgáltatások 2021,Szolgáltatás megrendelés,68880700.0,HUF,HU110,2021-11-08,1.0,"10337587444,HU17780089",Allianz Hungária Zrt.,66510000-8,Nem,Igen,Nem,2021-11-29,Igen,Nem,Igen,Fővárosi Állat És Növénykert,,Allianz Hungária Zrt.,Zrt.,-21 days,EKR000847382021_Allianz Hungária Zrt.
EKR000847382021,Fővárosi Állat  És Növénykert,15490658242,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,FÁNK részére Biztosítási szolgáltatások 2021,Szolgáltatás megrendelés,68880700.0,HUF,HU110,2021-11-18,1.0,"10337587444,HU17780089",Allianz Hungária Zrt.,66510000-8,Nem,Igen,Nem,2021-11-29,Igen,Nem,Igen,Fővárosi Állat És Növénykert,,Allianz Hungária Zrt.,Zrt.,-11 days,EKR000847382021_Allianz Hungária Zrt.
EKR000704432018,Nemzeti Adó És Vámhivatal,15789934251,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Gazdasági és pénzügyek,Uniós eljárásrend,Nyílt eljárás,Légtechnikai berendezések karbantartása 3 részben,Szolgáltatás megrendelés,410462328.0,HUF,HU22,2019-08-13,2.0,"23480874205,HU23480874","BN Referencia Ipari, Kereskedelmi És Szolgáltató Zrt.",50800000-3,Nem,Igen,Nem,2019-09-03,Igen,Nem,Igen,Nemzeti Adó És Vámhivatal,,Bn Referencia Ipari Zrt.,Zrt.,-21 days,EKR000704432018_Bn Referencia Ipari Zrt.
EKR000704432018,Nemzeti Adó És Vámhivatal,15789934251,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Gazdasági és pénzügyek,Uniós eljárásrend,Nyílt eljárás,Légtechnikai berendezések karbantartása 3 részben,Szolgáltatás megrendelés,410462328.0,HUF,HU3,2019-08-13,2.0,"23480874205,HU23480874","BN Referencia Ipari, Kereskedelmi És Szolgáltató Zrt.",50800000-3,Nem,Igen,Nem,2019-09-03,Igen,Nem,Igen,Nemzeti Adó És Vámhivatal,,Bn Referencia Ipari Zrt.,Zrt.,-21 days,EKR000704432018_Bn Referencia Ipari Zrt.
EKR000826952021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Az EESZT kommunikációs feladatai az OKFŐ részére,Szolgáltatás megrendelés,24534130.0,HUF,HU,2021-05-14,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000826952021_New Land Media Reklám Kft.
EKR000826952021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Az EESZT kommunikációs feladatai az OKFŐ részére,Szolgáltatás megrendelés,24534130.0,HUF,HU,2021-05-14,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR000826952021_Lounge Design Kft.
EKR000849272021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Baja ÉNY-i elkerülő út tervezése,Szolgáltatás megrendelés,29700000.0,HUF,HU11,2021-11-10,3.0,"13260534243,HU13260534","Via Futura Mérnöki, Tanácsadó És Szolgáltató Kft.",71320000-7,Nem,Igen,Igen,2021-11-18,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,"Via Futura Mérnöki, Tanácsadó És Kft.",Kft.,-8 days,"EKR000849272021_Via Futura Mérnöki, Tanácsadó És Kft."
EKR000849272021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Baja ÉNY-i elkerülő út tervezése,Szolgáltatás megrendelés,29700000.0,HUF,HU11,2021-11-10,3.0,"12108129243,HU12108129",Unitef83 Műszaki Tervező És Fejlesztő Zártkörűen Működő Részvénytársaság,71320000-7,Nem,Igen,Igen,2021-11-18,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Unitef83 Műszaki Tervező És Fejlesztő Zrt.,Zrt.,-8 days,EKR000849272021_Unitef83 Műszaki Tervező És Fejlesztő Zrt.
EKR000854852021,Bkk Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,23028966444,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TVM rendszer továbbfejlesztése,Szolgáltatás megrendelés,735891286.0,HUF,HU110,2021-08-03,1.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,72262000-9,Nem,Igen,Nem,2021-08-17,Nem,Nem,Igen,Bkk Budapesti Közlekedési Központ Zrt.,Zrt.,Tsystems Magyarország Zrt.,Zrt.,-14 days,EKR000854852021_Tsystems Magyarország Zrt.
EKR000874942021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex komm. és rendezvényszervezés, MFB Invest",Szolgáltatás megrendelés,99500000.0,HUF,HU110,2021-05-06,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000874942021_New Land Media Reklám Kft.
EKR000874942021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex komm. és rendezvényszervezés, MFB Invest",Szolgáltatás megrendelés,99500000.0,HUF,HU110,2021-05-06,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR000874942021_Lounge Design Kft.
EKR000875112021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Garantiqa Zrt. - komplex kommunikáció 2021.,Szolgáltatás megrendelés,74500000.0,HUF,HU110,2021-03-16,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Igen,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR000875112021_Lounge Design Kft.
EKR000875112021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Garantiqa Zrt. - komplex kommunikáció 2021.,Szolgáltatás megrendelés,74500000.0,HUF,HU110,2021-03-16,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Igen,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000875112021_New Land Media Reklám Kft.
EKR000875732021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex komm. ügynökségi feladatok, MFB, 2021-2023",Szolgáltatás megrendelés,920000000.0,HUF,HU110,,1.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79000000-4,Nem,Nem,Nem,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,,EKR000875732021_Lounge Design Kft.
EKR000875732021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex komm. ügynökségi feladatok, MFB, 2021-2023",Szolgáltatás megrendelés,920000000.0,HUF,HU110,,1.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79000000-4,Nem,Nem,Igen,,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,,EKR000875732021_New Land Media Reklám Kft.
EKR000712792018,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Keretszerz. NIF projektelőkészítései elősegítésére,Szolgáltatás megrendelés,863475000.0,HUF,HU110,2019-03-08,3.0,"10554885243,HU10554885",Utiber Közúti Beruházó Kft,71242000-6,Igen,Igen,Igen,2019-03-31,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Utiber Közúti Beruházó Kft.,Kft.,-23 days,EKR000712792018_Utiber Közúti Beruházó Kft.
EKR000712792018,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Keretszerz. NIF projektelőkészítései elősegítésére,Szolgáltatás megrendelés,863475000.0,HUF,HU110,2019-03-08,3.0,"13842217241,HU13842217",Főmterv Mérnöki Tervező Zrt.,71242000-6,Igen,Igen,Nem,2019-03-31,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Főmterv Mérnöki Tervező Zrt.,Zrt.,-23 days,EKR000712792018_Főmterv Mérnöki Tervező Zrt.
EKR000904102021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"3 frekventált térség komplex kommunikáció (VH,385)",Szolgáltatás megrendelés,118092578.0,HUF,HU,2022-02-22,3.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79342200-5,Igen,Igen,Igen,2022-03-03,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,-9 days,EKR000904102021_New Land Media Reklám Kft.
EKR000904102021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"3 frekventált térség komplex kommunikáció (VH,385)",Szolgáltatás megrendelés,118092578.0,HUF,HU,2022-02-22,3.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79342200-5,Igen,Igen,Igen,2022-03-03,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,-9 days,EKR000904102021_Lounge Design Kft.
EKR000713962018,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M4 autópálya és a 42. sz. főút tervezés,Szolgáltatás megrendelés,189420000.0,HUF,HU,2019-03-14,4.0,"13260534243,HU13260534","Via Futura Mérnöki, Tanácsadó És Szolgáltató Kft.",71320000-7,Nem,Igen,Nem,2019-03-27,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,"Via Futura Mérnöki, Tanácsadó És Kft.",Kft.,-13 days,"EKR000713962018_Via Futura Mérnöki, Tanácsadó És Kft."
EKR000914802021,Nemzeti Adó És Vámhivatal,15789934251,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Gazdasági és pénzügyek,Uniós eljárásrend,Nyílt eljárás,Kötelező gépjármű-felelősségbiztosítás 2022-2024,Szolgáltatás megrendelés,99755259.0,HUF,HU110,2021-12-16,3.0,"10308024444,17780058",Generali Biztosító Zrt.,66516100-1,Nem,Igen,Nem,2021-12-24,Nem,Nem,Igen,Nemzeti Adó És Vámhivatal,,Generali Biztosító Zrt.,Zrt.,-8 days,EKR000914802021_Generali Biztosító Zrt.
EKR000928382021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,9 térség - komplex marketingkomm. feladat (290),Szolgáltatás megrendelés,1373319520.0,HUF,HU,2021-12-22,2.0,"22715544241,HU22715544",Lounge Design Szolgáltató Korlátolt Felelősségű Társaság,79342200-5,Igen,Igen,Igen,2022-01-03,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Lounge Design Kft.,Kft.,-12 days,EKR000928382021_Lounge Design Kft.
EKR000928382021,Nemzeti Kommunikációs Hivatal,15827186241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,9 térség - komplex marketingkomm. feladat (290),Szolgáltatás megrendelés,1373319520.0,HUF,HU,2021-12-22,2.0,"24670827244,HU24670827","New Land Media Reklám, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",79342200-5,Igen,Igen,Igen,2022-01-03,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,New Land Media Reklám Kft.,Kft.,-12 days,EKR000928382021_New Land Media Reklám Kft.
EKR000936192021,Budapesti Corvinus Egyetem,19156972244,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Egészségbiztosítás_BCE Hallgatók_2021,Szolgáltatás megrendelés,144000000.0,HUF,HU110,2021-10-01,4.0,"10456017444,HU 17781224",Uniqa Biztosító Zártkörűen Működő Részvénytársaság,66510000-8,Nem,Igen,Nem,2021-10-11,Igen,Nem,Igen,Budapesti Corvinus Egyetem,,Uniqa Biztosító Zrt.,Zrt.,-10 days,EKR000936192021_Uniqa Biztosító Zrt.
EKR000902902021,Közbeszerzési És Ellátási Főigazgatóság,15329396243,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Casco biztosítási szerződés a KEF részére,Szolgáltatás megrendelés,2729517077.0,HUF,HU,2021-10-25,3.0,"10456017444,HU 17781224",Uniqa Biztosító Zártkörűen Működő Részvénytársaság,66514110-0,Nem,Igen,Nem,2021-11-03,Nem,Nem,Igen,Közbeszerzési És Ellátási Főigazgatóság,,Uniqa Biztosító Zrt.,Zrt.,-9 days,EKR000902902021_Uniqa Biztosító Zrt.
EKR000931832021,Békéscsabai Városgazdálkodási Kft.,26200097204,U - Egyéb típus:,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,"BVG erdők telepítése, fenntartása megism.",Szolgáltatás megrendelés,10367880.0,HUF,HU332,2021-12-03,1.0,"23480874205,HU23480874","BN Referencia Ipari, Kereskedelmi És Szolgáltató Zrt.",77211500-7,Nem,Igen,Nem,2021-12-14,Igen,Nem,Igen,Békéscsabai Városgazdálkodási Kft.,Kft.,Bn Referencia Ipari Zrt.,Zrt.,-11 days,EKR000931832021_Bn Referencia Ipari Zrt.
EKR000716332018,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Budapest – Varsó nagysebességű vasútvonal MT,Szolgáltatás megrendelés,1143000000.0,HUF,HU11,2019-04-12,2.0,"10554885243,HU10554885",Utiber Közúti Beruházó Kft,79314000-8,Nem,Igen,Igen,2019-05-05,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Utiber Közúti Beruházó Kft.,Kft.,-23 days,EKR000716332018_Utiber Közúti Beruházó Kft.
EKR000716332018,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Budapest – Varsó nagysebességű vasútvonal MT,Szolgáltatás megrendelés,1143000000.0,HUF,HU11,2019-04-12,2.0,"13842217241,HU13842217",Főmterv Mérnöki Tervező Zrt.,79314000-8,Nem,Igen,Nem,2019-05-05,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Főmterv Mérnöki Tervező Zrt.,Zrt.,-23 days,EKR000716332018_Főmterv Mérnöki Tervező Zrt.
EKR000938842021,Radioaktív Hulladékokat Kezelő Közhasznú Nonprofit Kft.,18680188213,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),RHK Kft. nukleáris vagyonbiztosítási szolgáltatás,Szolgáltatás megrendelés,34721997.0,HUF,HU233,2021-11-04,1.0,"10337587444,HU17780089",Allianz Hungária Zrt.,66510000-8,Nem,Igen,Nem,2021-11-09,Igen,Nem,Igen,Radioaktív Hulladékokat Kezelő Közhasznú Nonprofit Kft.,Nonprofit Kft.,Allianz Hungária Zrt.,Zrt.,-5 days,EKR000938842021_Allianz Hungária Zrt.
