Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000724142020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),BFKH Kőrösi Irodaház komplex tetőfelújítása,Építési beruházás,439834693.0,HUF,HU11,2021-03-17,2.0,"13240567242,HU13240567",Eb Hungary Invest Kft.,45000000-7,Nem,Igen,Igen,2021-03-30,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Eb Hungary Invest Kft.,Kft.,-13 days,EKR000724142020_Eb Hungary Invest Kft.
EKR000742272020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M35 autópálya–354.sz.főút csomópontjának átépítése,Építési beruházás,4382717865.0,HUF,HU321,2021-01-20,4.0,"28733232403,HU17780890",Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2021-01-28,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-8 days,EKR000742272020_Duna Aszfalt Út És Mélyépítő Kft.
EKR000743822020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Nyíregyháza sportlétesítmény tervezés-kivitelezés,Építési beruházás,13797920300.0,HUF,HU323,2021-05-03,3.0,"11266101244,HU11266101",ÉpítőÉs Épületkarbantartó Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2021-05-10,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Építőés Épületkarbantartó Zrt.,Zrt.,-7 days,EKR000743822020_Építőés Épületkarbantartó Zrt.
EKR000743822020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Nyíregyháza sportlétesítmény tervezés-kivitelezés,Építési beruházás,13797920300.0,HUF,HU323,2021-05-03,3.0,28786230215,NyírWetland Generál Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Nyírwetland Generál Zrt.,Zrt.,-7 days,EKR000743822020_Nyírwetland Generál Zrt.
EKR000748252020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Keretszerződés eng/nem engköt.útép.munkák Ny-Mo-on,Építési beruházás,499985794.0,HUF,HU221|HU222|HU231|HU232|HU233|HU12|HU211|HU223|HU213|HU212,2021-02-23,4.0,"11876511243,HU11876511",Szomor És Társa Építő Kft.,45233292-2,Igen,Igen,Igen,2021-03-01,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Szomor És Társa Építő Kft.,Kft.,-6 days,EKR000748252020_Szomor És Társa Építő Kft.
EKR000764942020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Békéscsaba(kiz.)- Lőkösháza (oh) kivitelezése,Építési beruházás,126792232044.0,HUF,HU332,2021-05-21,3.0,"11084244443,01-09-708108",Strabag Rail Korlátolt Felelősségű Társaság,45234100-7,Igen,Igen,Nem,2021-05-30,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Strabag Rail Kft.,Kft.,-9 days,EKR000764942020_Strabag Rail Kft.
EKR000764942020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Békéscsaba(kiz.)- Lőkösháza (oh) kivitelezése,Építési beruházás,126792232044.0,HUF,HU332,2021-05-21,3.0,25302990244,VHíd Építő Zártkörűen Működő Részvénytársaság,45234100-7,Igen,Igen,Nem,2021-05-30,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Vhíd Építő Zrt.,Zrt.,-9 days,EKR000764942020_Vhíd Építő Zrt.
EKR000786472020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Nyíregyháza, Tünde utcai körforgalmú csomópont",Építési beruházás,396270049.0,HUF,HU323,2021-03-31,5.0,"11876566215,HU11876566",KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45233128-2,Igen,Igen,Igen,2021-04-11,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Kevíz 21 Építőipari Zrt.,Zrt.,-11 days,EKR000786472020_Kevíz 21 Építőipari Zrt.
EKR000803252020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Szent-Györgyi Alb. Ált. Isk. bővítése, felújítása",Építési beruházás,1849996640.0,HUF,HU110,2020-12-28,3.0,"11266101244,HU11266101",ÉpítőÉs Épületkarbantartó Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2021-01-17,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Építőés Épületkarbantartó Zrt.,Zrt.,-20 days,EKR000803252020_Építőés Épületkarbantartó Zrt.
EKR000811682020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,SE Szent Rókus kórház Levéltár kialakítása,Építési beruházás,210634058.0,HUF,HU11,2021-05-17,7.0,"10238701213,10238701","BauTrade Építőipari Tervező, Kivitelező És Kereskedelmi Kft.",45000000-7,Nem,Igen,Igen,2021-05-25,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,"Bautrade Építőipari Tervező, Kivitelező És Kft.",Kft.,-8 days,"EKR000811682020_Bautrade Építőipari Tervező, Kivitelező És Kft."
EKR000819932020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kerékpáros útvonal Székesfvár-Polgárdi-710sz. főút,Építési beruházás,3699376424.0,HUF,HU211,2021-02-02,5.0,"23721250243,HU23721250","Reaszfalt Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45233162-2,Nem,Igen,Igen,2021-02-15,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Reaszfalt Építőipari Kft.,Kft.,-13 days,EKR000819932020_Reaszfalt Építőipari Kft.
EKR000819932020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kerékpáros útvonal Székesfvár-Polgárdi-710sz. főút,Építési beruházás,3699376424.0,HUF,HU211|HU213,2021-02-02,5.0,"26647184244,HU26647184",Hazai Építőgép Társulás Szolgáltató Zártkörűen Működő Részvénytársaság,45233162-2,Nem,Igen,Igen,2021-02-15,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Hazai Építőgép Társulás Zrt.,Zrt.,-13 days,EKR000819932020_Hazai Építőgép Társulás Zrt.
EKR000835622020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,260. sz. Sajószentpéter-Berente elkerülő főút,Építési beruházás,35298888888.0,HUF,HU311,2021-05-18,4.0,"10776456443,01-10-041955",Strabag Építőipari Zártkörűen Működő Részvénytársaság,45233228-3,Nem,Igen,Nem,2021-06-01,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Strabag Építőipari Zrt.,Zrt.,-14 days,EKR000835622020_Strabag Építőipari Zrt.
EKR000837372020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Hídrekonstrukció I/4. ütem tervezés és kivitelezés,Építési beruházás,849453523.0,HUF,HU110|HU321,2021-10-05,3.0,"12902765213,HU12902765","HídTám Hídépítési Fővállalkozó, Tanácsadó És Szolgáltató Korlátolt Felelősségű Társaság",45221100-3,Igen,Igen,Igen,2021-10-26,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,"Hídtám Hídépítési Fővállalkozó, Tanácsadó És Kft.",Kft.,-21 days,"EKR000837372020_Hídtám Hídépítési Fővállalkozó, Tanácsadó És Kft."
EKR000875802020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Csepregi Répce híd átépítése,Építési beruházás,478917074.0,HUF,HU222,2021-02-17,4.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45221111-3,Nem,Igen,Nem,2021-02-25,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-8 days,EKR000875802020_Strabag Általános Építő Kft.
EKR000897712020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,33.sz főút 105+675 kmsz körforgalmi csp. átépítése,Építési beruházás,286375963.0,HUF,HU321,2021-03-08,4.0,"12523326215,HU12523326",Zemplénkő KeletMagyarországi Építőipari Fővállalkozó És Bányászati Korlátolt Felelősségű Társaság,45233125-1,Nem,Igen,Igen,2021-03-15,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.,Kft.,-7 days,EKR000897712020_Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.
EKR000934682020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Bonyhád- Ugrócentrum bővítése,Építési beruházás,282558000.0,HUF,HU233,2021-03-04,4.0,13516392242,Top Limit Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2021-03-08,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Top Limit Kft.,Kft.,-4 days,EKR000934682020_Top Limit Kft.
EKR000961312020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Ferencváros–Kelenföld vasútvonal kapacitásbővítés,Építési beruházás,337904067342.0,HUF,HU110,2021-10-29,2.0,25302990244,VHíd Építő Zártkörűen Működő Részvénytársaság,45234100-7,Igen,Igen,Nem,2021-11-09,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Vhíd Építő Zrt.,Zrt.,-11 days,EKR000961312020_Vhíd Építő Zrt.
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU1,2021-04-06,4.0,"12155949203,HU12155949,HUOCCSZ.03-09135002",Stravia Emulziógyártó És Útfenntartó Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Nem,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Stravia Emulziógyártó És Útfenntartó Kft.,Kft.,-15 days,EKR001005192020_Stravia Emulziógyártó És Útfenntartó Kft.
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU1,2021-04-06,4.0,"23360965203,HU23360965",OrosháziSoós Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Igen,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Orosházisoós Kft.,Kft.,-15 days,EKR001005192020_Orosházisoós Kft.
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU,2021-04-06,4.0,"12155949203,HU12155949,HUOCCSZ.03-09135002",Stravia Emulziógyártó És Útfenntartó Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Nem,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Stravia Emulziógyártó És Útfenntartó Kft.,Kft.,-15 days,EKR001005192020_Stravia Emulziógyártó És Útfenntartó Kft.
EKR001005192020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Repedéskiöntés,Építési beruházás,600000000.0,HUF,HU,2021-04-06,4.0,"23360965203,HU23360965",OrosháziSoós Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45233139-3,Nem,Igen,Igen,2021-04-21,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Orosházisoós Kft.,Kft.,-15 days,EKR001005192020_Orosházisoós Kft.
EKR001019812020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Betonpálya hézagkiöntés,Építési beruházás,600000000.0,HUF,HU12,2021-05-20,3.0,RO19074416,Dito Group Srl,45233139-3,Nem,Igen,Igen,2021-05-25,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Dito Group Srl,,-5 days,EKR001019812020_Dito Group Srl
EKR001022122020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Szigetszentmiklós Temesvár u. új isk. kivitelezése,Építési beruházás,3400902000.0,HUF,HU120,2021-05-14,2.0,"12073601213,HU12073601",Pharos 95 Sportpályaépítő Kft.,45000000-7,Nem,Igen,Igen,2021-05-26,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Pharos 95 Sportpályaépítő Kft.,Kft.,-12 days,EKR001022122020_Pharos 95 Sportpályaépítő Kft.
EKR001060272020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Békéscsaba futófolyosó és kiszolgáló ép. létesítés,Építési beruházás,215172200.0,HUF,HU332,2021-03-08,3.0,"23134494242,HUOCCSZ.01-09-954581","AndrameBau Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2021-04-05,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Andramebau Építőipari Kft.,Kft.,-28 days,EKR001060272020_Andramebau Építőipari Kft.
EKR001079322020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Csornán,Építési beruházás,909537676.0,HUF,HU221,2021-06-07,3.0,"12525689241,HU12525689",Octopus Invest Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2021-06-10,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Octopus Invest Kft.,Kft.,-3 days,EKR001079322020_Octopus Invest Kft.
EKR001095012020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Békéscsaba(kiz.)-Lőkösháza(oh) ETCS L2 kivitelezés,Építési beruházás,5345000000.0,HUF,HU332,2021-08-18,2.0,"26950163251,ATU62629622,FN278233t",Thales Austria Gmbh,45230000-8,Igen,Igen,Nem,2021-09-05,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Thales Austria Gmbh,,-18 days,EKR001095012020_Thales Austria Gmbh
EKR001136522020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Kutatási,Fejl. K.pont és Campus kialakítása Kőszeg",Építési beruházás,8995976990.0,HUF,HU222,2021-11-23,2.0,"11469830244,HU11469830",West Hungária Bau Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2021-12-02,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,West Hungária Bau Építőipari Kft.,Kft.,-9 days,EKR001136522020_West Hungária Bau Építőipari Kft.
EKR001155512020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Göd, M2 autóút - új félcsomópont megvalósítása",Építési beruházás,871533248.0,HUF,HU120,2021-07-16,5.0,"12453948242,HU12453948",ÁrLa Magyarország Korlátolt Felelősségű Társaság,45233100-0,Nem,Igen,Igen,2021-07-25,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Árla Magyarország Kft.,Kft.,-9 days,EKR001155512020_Árla Magyarország Kft.
EKR001165072020,Terézvárosi Vagyonkezelő Nonprofit Zrt.,12098336242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),TVN Zrt. útkarbantartás - keretszerződés,Építési beruházás,300000000.0,HUF,HU110,2021-02-24,3.0,14893539242,Gesztelyi Fivérek Kft,45233141-9,Nem,Igen,Igen,2021-02-28,Igen,Nem,Igen,Terézvárosi Vagyonkezelő Nonprofit Zrt.,Nonprofit Zrt.,Gesztelyi Fivérek Kft.,Kft.,-4 days,EKR001165072020_Gesztelyi Fivérek Kft.
EKR001192702020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IMM bontás, restaurálás (1418)",Építési beruházás,40208107591.0,HUF,HU11,2021-07-19,2.0,"25308673207,HU25308673.",FejérB.Á.L. Építő És Szolgáltató Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2021-08-12,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Fejérb.Á.L. Építő És Zrt.,Zrt.,-24 days,EKR001192702020_Fejérb.Á.L. Építő És Zrt.
EKR001192702020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IMM bontás, restaurálás (1418)",Építési beruházás,40208107591.0,HUF,HU11,2021-07-19,2.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2021-08-12,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Swietelsky Magyarország Kft.,Kft.,-24 days,EKR001192702020_Swietelsky Magyarország Kft.
EKR001200362020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),SZTE-ÁJK Épület fejlesztés,Építési beruházás,1345053906.0,HUF,HU333,2021-06-03,4.0,"11391069206,HU11391069",Ferroép Fővállalkozó És Szerelőipari Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Igen,2021-07-19,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Ferroép Fővállalkozó És Szerelőipari Zrt.,Zrt.,-46 days,EKR001200362020_Ferroép Fővállalkozó És Szerelőipari Zrt.
EKR001217072020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"35.sz.főút,Debrecen jobbra kanyarodó sav építése",Építési beruházás,114902474.0,HUF,HU321,2021-03-30,4.0,"12523326215,HU12523326",Zemplénkő KeletMagyarországi Építőipari Fővállalkozó És Bányászati Korlátolt Felelősségű Társaság,45233125-1,Nem,Igen,Igen,2021-04-05,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.,Kft.,-6 days,EKR001217072020_Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.
EKR001256532020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,M7 feletti felüljáró felújítása BP-Etyek között,Építési beruházás,64179886.0,HUF,HU120,2021-05-05,5.0,"26090575243,HU26090575,01 10 049415",Colas Közlekedésépítő Zártkörűen Működő Részvénytársaság,45221119-9,Nem,Igen,Nem,2021-05-10,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Colas Közlekedésépítő Zrt.,Zrt.,-5 days,EKR001256532020_Colas Közlekedésépítő Zrt.
EKR001264032020,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),BHSE kosárlabdacsar. kiszolg. öltözőépület építése,Építési beruházás,1419588798.0,HUF,HU110,2021-11-15,6.0,"13240567242,HU13240567",Eb Hungary Invest Kft.,45000000-7,Nem,Igen,Igen,2021-11-22,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Eb Hungary Invest Kft.,Kft.,-7 days,EKR001264032020_Eb Hungary Invest Kft.
EKR001287352020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Balatonrendes szakaszon kerékpárút megvalósítása,Építési beruházás,419729105.0,HUF,HU213,2021-09-03,5.0,"14854675218,HU14854675",Alpok Terra Korlátolt Felelősségű Társaság,45233162-2,Nem,Igen,Igen,2021-09-14,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Alpok Terra Kft.,Kft.,-11 days,EKR001287352020_Alpok Terra Kft.
EKR001294062020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,67. sz. főút Látrány elkerülő fejlesztése,Építési beruházás,28498727884.0,HUF,HU232,2021-08-02,3.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45233100-0,Nem,Igen,Nem,2021-08-12,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-10 days,EKR001294062020_Strabag Általános Építő Kft.
