Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR001132812021,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,FT-1336/BKMK/2021 – Gyógyszerek beszerzése,Árubeszerzés,104402940.0,HUF,HU331,2022-09-20,3.0,"25567072241,HU25567072",Atlas Pharma Gyógyszernagykereskedelmi Korlátolt Felelősségű Társaság,33690000-3,Nem,Igen,Nem,2022-10-02,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Atlas Pharma Gyógyszernagykereskedelmi Kft.,Kft.,-12 days,EKR001132812021_Atlas Pharma Gyógyszernagykereskedelmi Kft.
EKR001132812021,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,FT-1336/BKMK/2021 – Gyógyszerek beszerzése,Árubeszerzés,104402940.0,HUF,HU331,2022-09-20,1.0,"25061978241,HU25061978",B. Braun Trading Kft.,33690000-3,Nem,Igen,Nem,2022-10-02,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,B. Braun Trading Kft.,Kft.,-12 days,EKR001132812021_B. Braun Trading Kft.
EKR001140622021,Debreceni Egyetem,19308667409,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-1074_Citosztatikus keverékinfúziók,Árubeszerzés,57580650.0,HUF,HU321,2022-02-25,1.0,"25061978241,HU25061978",B. Braun Trading Kft.,33194120-3,Nem,Igen,Nem,2022-03-10,Nem,Nem,Igen,Debreceni Egyetem,,B. Braun Trading Kft.,Kft.,-13 days,EKR001140622021_B. Braun Trading Kft.
EKR001156922021,Kaáli Ambuláns Nőgyógyászati Intézet Korlátolt Felelősségű Társaság,10688223143,U - Közjogi intézmény,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Fogyóeszközök és vegyszerek több részben.,Árubeszerzés,91858570.0,HUF,HU213|HU11,2022-03-02,3.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33140000-3,Nem,Igen,Igen,2022-03-15,Nem,Nem,Igen,Kaáli Ambuláns Nőgyógyászati Intézet Kft.,Kft.,Rk Tech Kft.,Kft.,-13 days,EKR001156922021_Rk Tech Kft.
EKR001156922021,Kaáli Ambuláns Nőgyógyászati Intézet Korlátolt Felelősségű Társaság,10688223143,U - Közjogi intézmény,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Fogyóeszközök és vegyszerek több részben.,Árubeszerzés,91858570.0,HUF,HU11,2022-03-01,1.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33140000-3,Nem,Igen,Igen,2022-03-15,Nem,Nem,Igen,Kaáli Ambuláns Nőgyógyászati Intézet Kft.,Kft.,Rk Tech Kft.,Kft.,-14 days,EKR001156922021_Rk Tech Kft.
EKR001159602021,Nemzeti Közszolgálati Egyetem,15795719251,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,NKE VTK vízvizsgálati eszközpark egyes részei (2),Árubeszerzés,348483915.0,HUF,HU331,2022-01-11,2.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38970000-5,Nem,Igen,Nem,2022-01-25,Igen,Nem,Igen,Nemzeti Közszolgálati Egyetem,,Vwr International Kft.,Kft.,-14 days,EKR001159602021_Vwr International Kft.
EKR001153552021,Somogy Megyei Kaposi Mór Oktató Kórház,15399526214,U - Regionális vagy helyi hatóság,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Sebészeti varrógépek beszerzése,Árubeszerzés,97518500.0,HUF,HU232,2022-07-28,1.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33141120-7,Nem,Igen,Nem,2022-08-10,Nem,Nem,Igen,Somogy Megyei Kaposi Mór Oktató Kórház,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-13 days,EKR001153552021_Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.
EKR000739272018,Debreceni Tankerületi Központ,15835035209,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,EFOP - oktatási és sporteszközök beszerzése,Árubeszerzés,27336844.0,HUF,HU321,2019-03-25,1.0,"13446976241,HU13446976",BalázsDiák Kft.,39162110-9,Igen,Igen,Nem,2019-05-12,Nem,Nem,Igen,Debreceni Tankerületi Központ,,Balázsdiák Kft.,Kft.,-48 days,EKR000739272018_Balázsdiák Kft.
EKR001159842021,Nemzeti Közszolgálati Egyetem,15795719251,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,NKE VTK laboratóriumi fejlesztés egyes részei (2),Árubeszerzés,239715464.0,HUF,HU331,2022-01-11,2.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38970000-5,Nem,Igen,Nem,2022-01-25,Igen,Nem,Igen,Nemzeti Közszolgálati Egyetem,,Vwr International Kft.,Kft.,-14 days,EKR001159842021_Vwr International Kft.
EKR001160022021,Nemzeti Közszolgálati Egyetem,15795719251,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,NKE VTK VOB fejlesztés egyes részei (2),Árubeszerzés,364489757.0,HUF,HU331,2022-02-04,3.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38970000-5,Nem,Igen,Nem,2022-03-02,Igen,Nem,Igen,Nemzeti Közszolgálati Egyetem,,Vwr International Kft.,Kft.,-26 days,EKR001160022021_Vwr International Kft.
EKR001160022021,Nemzeti Közszolgálati Egyetem,15795719251,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,NKE VTK VOB fejlesztés egyes részei (2),Árubeszerzés,364489757.0,HUF,HU331,2022-01-11,2.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38970000-5,Nem,Igen,Nem,2022-03-02,Igen,Nem,Igen,Nemzeti Közszolgálati Egyetem,,Vwr International Kft.,Kft.,-50 days,EKR001160022021_Vwr International Kft.
EKR001184372021,Mindszent Város Önkormányzata,15726762206,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Élelmiszer-alapanyagok beszerzése 12 hónapra,Árubeszerzés,52700000.0,HUF,HU333,2021-12-07,2.0,"14492846242,HU14492846",Mortak Fruit Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,15000000-8,Nem,Igen,Igen,2021-12-27,Nem,Nem,Igen,Mindszent Város Önkormányzata,,Mortak Fruit Kft.,Kft.,-20 days,EKR001184372021_Mortak Fruit Kft.
EKR001195242021,JászNagykunSzolnok Megyei Hetényi Géza KórházRendelőintézet,15408057216,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Élelmezési alapanyagok beszerzése hat részben,Árubeszerzés,126997023.0,HUF,HU322,2022-05-17,3.0,"11399531206,HU11399531",Gulyás János És Társa Kft,15800000-6,Nem,Igen,Igen,2022-05-27,Nem,Nem,Igen,Jásznagykunszolnok Megyei Hetényi Géza Kórházrendelőintézet,,Gulyás János És Társa Kft.,Kft.,-10 days,EKR001195242021_Gulyás János És Társa Kft.
EKR001198232021,Dorog Város Önkormányzata,15729741211,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Dorog - villamos energia,Árubeszerzés,121502892.0,HUF,HUZZ,2021-12-31,3.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09310000-5,Nem,Igen,Nem,2022-01-11,Nem,Nem,Igen,Dorog Város Önkormányzata,,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-11 days,EKR001198232021_Mvm Next Energiakereskedelmi Zrt.
EKR001184752021,Legfőbb Ügyészség,15300148241,U - Egyéb típus:,KL - Közrend és biztonság,Uniós eljárásrend,Nyílt eljárás,e-Evidence rendszer kiépítése,Árubeszerzés,13232300.0,HUF,HU110,2022-03-11,1.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,30233100-2,Igen,Igen,Nem,2022-04-05,Nem,Nem,Igen,Legfőbb Ügyészség,,Tsystems Magyarország Zrt.,Zrt.,-25 days,EKR001184752021_Tsystems Magyarország Zrt.
EKR001194522021,Budapest Főváros Xvii. Kerület Rákosmente Önkormányzata,15735801242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia beszerzés,Árubeszerzés,67629349.0,HUF,HU110,2021-10-21,1.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09310000-5,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Budapest Főváros Xvii. Kerület Rákosmente Önkormányzata,,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-4 days,EKR001194522021_Mvm Next Energiakereskedelmi Zrt.
EKR001196272021,BaranyaVíz Víziközmű Szolgáltató Zártkörűen Működő Részvénytársaság,24257017202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamosenergia beszerzése 2022,Árubeszerzés,460414104.0,HUF,HU231,2021-12-31,2.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09310000-5,Nem,Igen,Nem,2022-01-14,Nem,Nem,Igen,Baranyavíz Víziközmű Zrt.,Zrt.,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-14 days,EKR001196272021_Mvm Next Energiakereskedelmi Zrt.
EKR001198612021,Magyar Állami Operaház,15309439242,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,Informatikai hálózat beszerzése a MÁO részére,Árubeszerzés,138662006.0,HUF,HU110,2022-01-11,2.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,32400000-7,Nem,Igen,Nem,2022-01-19,Igen,Nem,Igen,Magyar Állami Operaház,,Tsystems Magyarország Zrt.,Zrt.,-8 days,EKR001198612021_Tsystems Magyarország Zrt.
EKR001234862021,Nemzeti Színház Közhasznú Nonprofit Zártkörűen Működő Részvénytársaság,12519718243,U - Közjogi intézmény,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,földgáz beszerzés,Árubeszerzés,88376735.0,HUF,HU120,2021-12-31,1.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09123000-7,Nem,Igen,Nem,2022-01-11,Nem,Nem,Igen,Nemzeti Színház Közhasznú Nonprofit Zrt.,Zrt.,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-11 days,EKR001234862021_Mvm Next Energiakereskedelmi Zrt.
EKR001200812021,Szent Lázár Megyei Kórház,15450054212,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,"Laboratóriumi reagensek, kalibrátorik, kontrollok",Árubeszerzés,307096778.0,HUF,HU313,2022-04-07,1.0,"10824487241,HU10824487",Diagnosticum Gyártó És Forgalmazó Zártkörűen Működő Részvénytársaság,33696500-0,Nem,Igen,Igen,2022-04-25,Nem,Nem,Igen,Szent Lázár Megyei Kórház,,Diagnosticum Gyártó És Forgalmazó Zrt.,Zrt.,-18 days,EKR001200812021_Diagnosticum Gyártó És Forgalmazó Zrt.
EKR001200812021,Szent Lázár Megyei Kórház,15450054212,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,"Laboratóriumi reagensek, kalibrátorik, kontrollok",Árubeszerzés,307096778.0,HUF,HU313,2022-04-07,3.0,"10824487241,HU10824487",Diagnosticum Gyártó És Forgalmazó Zártkörűen Működő Részvénytársaság,33696500-0,Nem,Igen,Igen,2022-04-25,Nem,Nem,Igen,Szent Lázár Megyei Kórház,,Diagnosticum Gyártó És Forgalmazó Zrt.,Zrt.,-18 days,EKR001200812021_Diagnosticum Gyártó És Forgalmazó Zrt.
EKR001200982021,Debreceni Egyetem,19308667409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,DEK-1005 Villamos energia beszerzése a DE részére,Árubeszerzés,1777108998.0,HUF,HU321,2021-08-08,5.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09300000-2,Nem,Igen,Nem,,Nem,Nem,Igen,Debreceni Egyetem,,Mvm Next Energiakereskedelmi Zrt.,Zrt.,,EKR001200982021_Mvm Next Energiakereskedelmi Zrt.
EKR001206962021,Miskolci Egyetem,19253055405,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),IT eszközök beszerzése a TINLAB projektben,Árubeszerzés,3806070.0,HUF,HU311,2022-01-04,4.0,"24909707206,HU24909707",Etiam Korlátolt Felelősségű Társaság,30200000-1,Nem,Igen,Igen,2022-01-24,Nem,Nem,Igen,Miskolci Egyetem,,Etiam Kft.,Kft.,-20 days,EKR001206962021_Etiam Kft.
EKR001213982021,Mfb Magyar Fejlesztési Bank Zártkörűen Működő Részvénytársaság,10644371244,N - Közjogi szervezet,KL - Gazdasági és pénzügyek,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia beszerzés-2022,Árubeszerzés,68028435.0,HUF,HU,2021-11-29,1.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09310000-5,Igen,Igen,Nem,2021-12-05,Nem,Nem,Igen,Mfb Magyar Fejlesztési Bank Zrt.,Zrt.,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-6 days,EKR001213982021_Mvm Next Energiakereskedelmi Zrt.
EKR001214772021,Köztársasági Elnöki Hivatal,15300021241,N - Központi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Vill. energia beszerzés a KEH részére 2022,Árubeszerzés,28087200.0,HUF,HU11,2021-11-24,2.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09310000-5,Nem,Igen,Nem,2021-11-28,Nem,Nem,Igen,Köztársasági Elnöki Hivatal,,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-4 days,EKR001214772021_Mvm Next Energiakereskedelmi Zrt.
EKR000745022018,EliHu Nonprofit Kft.,22604255206,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tápegységek SYLOS GHHG másodlagos forráshoz,Árubeszerzés,100874506.0,HUF,HU333,2019-04-16,2.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38624000-5,Igen,Igen,Igen,2019-04-26,Nem,Nem,Igen,Elihu Nonprofit Kft.,Nonprofit Kft.,Rk Tech Kft.,Kft.,-10 days,EKR000745022018_Rk Tech Kft.
EKR001227392021,Kfki Üzemeltető Kft,10670484243,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,KFKI - villamos energia és földgáz,Árubeszerzés,1018917400.0,HUF,HUZZ,2022-01-05,3.0,"12928130244,HU12928130",ElműÉmász Energiakereskedő Korlátolt Felelősségű Társaság,09310000-5,Nem,Igen,Nem,2022-01-17,Nem,Nem,Igen,Kfki Üzemeltető Kft.,Kft.,Elműémász Energiakereskedő Kft.,Kft.,-12 days,EKR001227392021_Elműémász Energiakereskedő Kft.
EKR001233452021,"Budapest Vásárcsarnokai Piacokat, Üzletközpontokat És Vásárcsarnokokat Üzemeltető Korlátolt Felelősségű Társaság",10382594243,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamos energia szállítása 2022,Árubeszerzés,1156431317.0,HUF,HU110,2021-12-15,1.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09310000-5,Nem,Igen,Nem,2021-12-31,Igen,Nem,Igen,"Budapest Vásárcsarnokai Piacokat, Üzletközpontokat És Vásárcsarnokokat Üzemeltető Kft.",Kft.,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-16 days,EKR001233452021_Mvm Next Energiakereskedelmi Zrt.
EKR001243082021,KözépDunántúli Országos BüntetésVégrehajtási Intézet,15752129251,U - Regionális vagy helyi hatóság,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Élelmiszerek beszerzése a KDOBVI részére,Árubeszerzés,262422102.0,HUF,HU211,2022-05-30,1.0,"11399531206,HU11399531",Gulyás János És Társa Kft,15000000-8,Nem,Igen,Igen,2022-06-15,Nem,Nem,Igen,Középdunántúli Országos Büntetésvégrehajtási Intézet,,Gulyás János És Társa Kft.,Kft.,-16 days,EKR001243082021_Gulyás János És Társa Kft.
EKR001268362021,Debreceni Egyetem,19308667409,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-1076_Neuro-traumatológiai implantátumok,Árubeszerzés,54144000.0,HUF,HU321,2022-03-07,1.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33100000-1,Nem,Igen,Nem,2022-03-25,Nem,Nem,Igen,Debreceni Egyetem,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-18 days,EKR001268362021_Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.
EKR001268362021,Debreceni Egyetem,19308667409,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-1076_Neuro-traumatológiai implantátumok,Árubeszerzés,54144000.0,HUF,HU321,2022-03-07,2.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33100000-1,Nem,Igen,Nem,2022-03-25,Nem,Nem,Igen,Debreceni Egyetem,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-18 days,EKR001268362021_Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.
EKR001243912021,Fővárosi Önkormányzat Gyulai Idősek Otthona,15492928204,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Különféle élelmiszerek beszerzése 2022. évre,Árubeszerzés,86969790.0,HUF,HU332,2021-12-20,3.0,"11399531206,HU11399531",Gulyás János És Társa Kft,15800000-6,Nem,Igen,Igen,2021-12-27,Nem,Nem,Igen,Fővárosi Önkormányzat Gyulai Idősek Otthona,,Gulyás János És Társa Kft.,Kft.,-7 days,EKR001243912021_Gulyás János És Társa Kft.
EKR001262522021,Szombathelyi Tankerületi Központ,15835499218,U - Regionális vagy helyi iroda/hivatal,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Tanulói eszközök beszerzése EFOP 4 projektekhez,Árubeszerzés,26627535.0,HUF,HU222,2022-07-05,3.0,"13446976241,HU13446976",BalázsDiák Kft.,37000000-8,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Szombathelyi Tankerületi Központ,,Balázsdiák Kft.,Kft.,-9 days,EKR001262522021_Balázsdiák Kft.
EKR001262522021,Szombathelyi Tankerületi Központ,15835499218,U - Regionális vagy helyi iroda/hivatal,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Tanulói eszközök beszerzése EFOP 4 projektekhez,Árubeszerzés,26627535.0,HUF,HU222,2022-07-05,1.0,"13446976241,HU13446976",BalázsDiák Kft.,37000000-8,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Szombathelyi Tankerületi Központ,,Balázsdiák Kft.,Kft.,-9 days,EKR001262522021_Balázsdiák Kft.
EKR001287112021,Győr Megyei Jogú Város Útkezelő Szervezete,16718005208,U - Regionális vagy helyi iroda/hivatal,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Közvilágítás célú villamos energia beszerzése,Árubeszerzés,349513005.0,HUF,HU221,2021-12-20,3.0,"12928130244,HU12928130",ElműÉmász Energiakereskedő Korlátolt Felelősségű Társaság,09310000-5,Nem,Igen,Nem,2022-01-05,Nem,Nem,Igen,Győr Megyei Jogú Város Útkezelő Szervezete,,Elműémász Energiakereskedő Kft.,Kft.,-16 days,EKR001287112021_Elműémász Energiakereskedő Kft.
EKR001276242021,Magyar Agrár És Élettudományi Egyetem,19294784213,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tématerületi Kiválósági Program eszközbeszerzése 2,Árubeszerzés,16803220.0,HUF,HU120,2021-11-10,1.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Igen,2021-11-21,Igen,Nem,Igen,Magyar Agrár És Élettudományi Egyetem,,Rk Tech Kft.,Kft.,-11 days,EKR001276242021_Rk Tech Kft.
EKR001277892021,Hatvan Város Önkormányzata,15729394210,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia beszerzése (2022.),Árubeszerzés,56898533.0,HUF,HU312,2021-12-21,1.0,"26713111244,HU26713111",Mvm Next Energiakereskedelmi Zrt.,09310000-5,Nem,Igen,Nem,2022-01-06,Nem,Nem,Igen,Hatvan Város Önkormányzata,,Mvm Next Energiakereskedelmi Zrt.,Zrt.,-16 days,EKR001277892021_Mvm Next Energiakereskedelmi Zrt.
EKR001298082021,Bajai Szent Rókus Kórház,15336282203,N - Regionális/helyi szintű,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kötszerek beszerzése 2022,Árubeszerzés,15890888.0,HUF,HU331,2022-09-30,4.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33141100-1,Nem,Igen,Igen,2022-10-13,Nem,Nem,Igen,Bajai Szent Rókus Kórház,,"Allegro , Kivitelező És Kft.",Kft.,-13 days,"EKR001298082021_Allegro , Kivitelező És Kft."
EKR001302002021,Fejér Megyei Szent György Egyetemi Oktató Kórház,15360025207,U - Közjogi intézmény,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Gerinc- és Sportsebészeti implantátumok beszerzése,Árubeszerzés,57544800.0,HUF,HU211,2022-07-21,2.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33100000-1,Nem,Igen,Nem,2022-08-02,Nem,Nem,Igen,Fejér Megyei Szent György Egyetemi Oktató Kórház,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-12 days,EKR001302002021_Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.
EKR001302002021,Fejér Megyei Szent György Egyetemi Oktató Kórház,15360025207,U - Közjogi intézmény,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Gerinc- és Sportsebészeti implantátumok beszerzése,Árubeszerzés,57544800.0,HUF,HU211,2022-07-21,1.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33100000-1,Nem,Igen,Nem,2022-08-02,Nem,Nem,Igen,Fejér Megyei Szent György Egyetemi Oktató Kórház,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-12 days,EKR001302002021_Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.
EKR001310122021,Wigner Fizikai Kutatóközpont,15327064243,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,GPU Laboratórium paralel HPC rendszerének bővítése,Árubeszerzés,18311500.0,HUF,HU11,2022-01-31,1.0,"24909707206,HU24909707",Etiam Korlátolt Felelősségű Társaság,30211200-3,Nem,Igen,Igen,2022-02-23,Igen,Nem,Igen,Wigner Fizikai Kutatóközpont,,Etiam Kft.,Kft.,-23 days,EKR001310122021_Etiam Kft.
EKR001324532021,Érd Megyei Jogú Város Polgármesteri Hivatala,15394909213,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),OVS licencek beszerzése,Árubeszerzés,28871700.0,HUF,HU12,2021-12-28,8.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,48000000-8,Nem,Igen,Nem,2022-01-06,Nem,Nem,Igen,Érd Megyei Jogú Város Polgármesteri Hivatala,,Tsystems Magyarország Zrt.,Zrt.,-9 days,EKR001324532021_Tsystems Magyarország Zrt.
EKR001343452021,Debreceni Egyetem,19308667409,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,DEK-1075 Learning Center aktív hálózati eszk.besz.,Árubeszerzés,30760160.0,HUF,HU321,2021-09-28,8.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Nem,,Nem,Nem,Igen,Debreceni Egyetem,,Tsystems Magyarország Zrt.,Zrt.,,EKR001343452021_Tsystems Magyarország Zrt.
EKR001334612021,Csillagászati És Földtudományi Kutatóközpont,15300320243,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Informatikai eszközök beszerzése 2021,Árubeszerzés,50000000.0,HUF,HU11,2022-01-28,1.0,"24909707206,HU24909707",Etiam Korlátolt Felelősségű Társaság,30230000-0,Nem,Igen,Igen,2022-02-06,Igen,Nem,Igen,Mta Csillagászati És Földtudományi Kutatóközpont,,Etiam Kft.,Kft.,-9 days,EKR001334612021_Etiam Kft.
