Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000535962020,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Eszközbeszerzés EFOP-1.8.21-18-2019-00001,Árubeszerzés,10375608.0,HUF,HU333,2020-10-30,1.0,"23394021243,HU23394021,01 09 963562",Szamosmediko Kft.,33191000-5,Igen,Igen,Igen,2020-11-03,Igen,Nem,Igen,Szegedi Tudományegyetem,,Szamosmediko Kft.,Kft.,-4 days,EKR000535962020_Szamosmediko Kft.
EKR000591382020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,ICS villamos utasajtók beszerzése,Árubeszerzés,189876480.0,HUF,HU11,2020-10-05,1.0,"10612028213,HU10612028",Metal 99 Fémszerkezet Gyártó És Szolgáltató Kft.,34210000-2,Nem,Igen,Igen,2020-10-14,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Metal 99 Fémszerkezet Gyártó És Kft.,Kft.,-9 days,EKR000591382020_Metal 99 Fémszerkezet Gyártó És Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ETE-DBRKarbantartási anyagok beszerzése,Árubeszerzés,46930047.0,HUF,HU11,2021-07-01,2.0,13746551-2-19,GépCoop Kft.,44500000-5,Nem,Igen,Igen,2021-11-02,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Gépcoop Kft.,Kft.,-124 days,EKR000560632020_Gépcoop Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,29286209.0,HUF,HU11,2022-08-18,2.0,12154481-4-44,Förch Kereskedelmi Kft.,44500000-5,Nem,Igen,Igen,2022-10-23,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Förch Kft.,Kft.,-66 days,EKR000560632020_Förch Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,29286209.0,HUF,HU11,2022-09-30,1.0,12154481-4-44,Förch Kereskedelmi Kft.,44500000-5,Nem,Igen,Igen,2022-10-23,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Förch Kft.,Kft.,-23 days,EKR000560632020_Förch Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,29286209.0,HUF,HU11,2022-08-18,2.0,12154481-4-44,Förch Kereskedelmi Kft.,44500000-5,Nem,Igen,Nem,2022-10-23,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Förch Kft.,Kft.,-66 days,EKR000560632020_Förch Kft.
EKR000571502020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Füszért áru-kényelmi termékek-mirelit termékek2020,Árubeszerzés,107342694.0,HUF,HU331,2021-02-08,3.0,"11024879203,HU 11024879",Busa Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,15800000-6,Nem,Igen,Igen,2021-02-16,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Busa Kft.,Kft.,-8 days,EKR000571502020_Busa Kft.
EKR000571742020,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés CSBSZ pályázatok keretében,Árubeszerzés,165904132.0,HUF,HU333,2020-12-09,4.0,"27347162216,HU27347162,16-09-019047","Taktimed Egészségügyi, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",33100000-1,Nem,Igen,Igen,2020-12-16,Igen,Nem,Igen,Szegedi Tudományegyetem,,Taktimed Egészségügyi Kft.,Kft.,-7 days,EKR000571742020_Taktimed Egészségügyi Kft.
EKR000576552020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,"Kenyér és péksütemény,cukrászsüt.,tésztafélék 2020",Árubeszerzés,52586000.0,HUF,HU331,2020-11-16,1.0,11025038203,Royal Ii. Sütőipari Zrt.,15800000-6,Nem,Igen,Igen,2020-11-23,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Royal Ii. Sütőipari Zrt.,Zrt.,-7 days,EKR000576552020_Royal Ii. Sütőipari Zrt.
EKR000551652020,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-860_Lineáris gyorsítók szervizelése,Szolgáltatás megrendelés,424991700.0,HUF,HU321,2020-10-16,1.0,"CZ29280095,C 70591",Elekta Services S.R.O.,50421000-2,Nem,Igen,Nem,2020-10-29,Igen,Nem,Igen,Debreceni Egyetem,,Elekta Services S.R.O,,-13 days,EKR000551652020_Elekta Services S.R.O
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,14692555.0,HUF,HU11,2022-03-03,7.0,13746551-2-19,GépCoop Kft.,44500000-5,Nem,Igen,Igen,2022-04-18,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Gépcoop Kft.,Kft.,-46 days,EKR000560632020_Gépcoop Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,26589160.0,HUF,HU11,2022-04-25,1.0,13746551-2-19,GépCoop Gépipari És Szolgáltató Korlátolt Felelősségű Társaság,44500000-5,Nem,Igen,Igen,2022-07-14,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Gépcoop Gépipari És Kft.,Kft.,-80 days,EKR000560632020_Gépcoop Gépipari És Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,26589160.0,HUF,HU11,2022-06-07,1.0,12771299-2-13,C .F.T. 2002. Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,44500000-5,Nem,Igen,Igen,2022-07-14,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,C .F.T. 2002 Kft.,Kft.,-37 days,EKR000560632020_C .F.T. 2002 Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,26589160.0,HUF,HU11,2022-05-12,5.0,12215311-2-41,Tegee Hungária Kereskedelmi És Vegyianyaggyártó Korlátolt Felelősségű Társaság,44500000-5,Nem,Igen,Igen,2022-07-14,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Tegee Hungária És Vegyianyaggyártó Kft.,Kft.,-63 days,EKR000560632020_Tegee Hungária És Vegyianyaggyártó Kft.
EKR000560632020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Karbantartási anyagok beszerzése,Árubeszerzés,29286209.0,HUF,HU11,2022-07-29,8.0,13521145-2-42,Fétis Kereskedelmi Kft.,44500000-5,Nem,Igen,Igen,2022-10-23,Nem,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Fétis Kft.,Kft.,-86 days,EKR000560632020_Fétis Kft.
EKR000570332020,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Fogyóanyag beszerzése PTE EFOP-3.6.1-16-2016-00004,Árubeszerzés,14577700.0,HUF,HU231,2020-10-20,2.0,"13444163242,HU13444163",Akronom Kereskedelmi És Szolgáltató Kft.,24000000-4,Igen,Igen,Igen,2020-11-16,Nem,Nem,Igen,Pécsi Tudományegyetem,,Akronom Kft.,Kft.,-27 days,EKR000570332020_Akronom Kft.
EKR000570642020,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,DEK-918 Genet. eltérések kimut.sz. reagensek besz.,Árubeszerzés,18834555.0,HUF,HU321,2020-10-08,1.0,CZ27865410,Pentagen S.R.O.,33696000-5,Nem,Igen,Igen,2020-10-20,Nem,Nem,Igen,Debreceni Egyetem,,Pentagen S.R.O,,-12 days,EKR000570642020_Pentagen S.R.O
EKR000571742020,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés CSBSZ pályázatok keretében,Árubeszerzés,165904132.0,HUF,HU333,2020-12-09,2.0,"27347162216,HU27347162,16-09-019047","Taktimed Egészségügyi, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",33100000-1,Nem,Igen,Igen,2020-12-16,Igen,Nem,Igen,Szegedi Tudományegyetem,,Taktimed Egészségügyi Kft.,Kft.,-7 days,EKR000571742020_Taktimed Egészségügyi Kft.
EKR000575072020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Húskészítmény beszerzése 12 hónapra 2020,Árubeszerzés,41329563.0,HUF,HU331,2020-11-12,4.0,11082455206,TeDi Trade Kereskedelmi Korlátolt Felelősségű Társaság,15100000-9,Nem,Igen,Igen,2020-11-22,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Tedi Trade Kft.,Kft.,-10 days,EKR000575072020_Tedi Trade Kft.
EKR000593102020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Injekciós tűk általános célra,Árubeszerzés,4403942.0,HUF,HU331,2021-02-23,4.0,"12004692243,HU12004692,01-09-366856",Sutura Képviseleti És Kereskedelmi Korlátolt Felelősségű Társaság,33141320-9,Nem,Igen,Igen,2021-02-25,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Sutura Képviseleti És Kft.,Kft.,-2 days,EKR000593102020_Sutura Képviseleti És Kft.
EKR000607672020,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 11.,Árubeszerzés,82051953.0,HUF,HU231,2020-12-16,4.0,"10610868213,HU10610868",Rb Med Korlátolt Felelősség Társaság,33100000-1,Nem,Igen,Igen,2021-01-13,Igen,Nem,Igen,Pécsi Tudományegyetem,,Rb Med Korlátolt Felelősség Társaság,,-28 days,EKR000607672020_Rb Med Korlátolt Felelősség Társaság
EKR000607672020,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 11.,Árubeszerzés,82051953.0,HUF,HU231,2020-12-16,1.0,"26231208207,HU26231208,07-09-028627",Bluemed Plusz Korlátolt Felelősségű Társaság,33100000-1,Nem,Igen,Igen,2021-01-13,Igen,Nem,Igen,Pécsi Tudományegyetem,,Bluemed Plusz Kft.,Kft.,-28 days,EKR000607672020_Bluemed Plusz Kft.
EKR000607672020,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 11.,Árubeszerzés,82051953.0,HUF,HU231,2020-12-16,3.0,"14971921243,HU14971921",Steelco Hungary Kft.,33100000-1,Nem,Igen,Igen,2021-01-13,Igen,Nem,Igen,Pécsi Tudományegyetem,,Steelco Hungary Kft.,Kft.,-28 days,EKR000607672020_Steelco Hungary Kft.
EKR000608392020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Sebészeti varrógépek beszer.konsz.rak.bizt.12hó,Árubeszerzés,59207630.0,HUF,HU331,2021-04-09,1.0,"12070907243,HU12070907,01-09-462762",Medtronic Hungária Kereskedelmi Korlátolt Felelősségű Társaság,33141120-7,Nem,Igen,Nem,2021-04-18,Igen,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Medtronic Hungária Kft.,Kft.,-9 days,EKR000608392020_Medtronic Hungária Kft.
EKR000594202020,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-920 DE Műszaki Kar eszközparkjának bővítése,Árubeszerzés,319580415.0,HUF,HU321,2020-10-19,2.0,"13800233243,HU13800233",Inteszt Méréstechnika Kereskedelmi És Szolgáltató Kft.,42000000-6,Nem,Igen,Igen,2020-10-29,Igen,Nem,Igen,Debreceni Egyetem,,Inteszt Méréstechnika Kft.,Kft.,-10 days,EKR000594202020_Inteszt Méréstechnika Kft.
EKR000594202020,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-920 DE Műszaki Kar eszközparkjának bővítése,Árubeszerzés,319580415.0,HUF,HU321,2020-10-19,1.0,10310805242,Büll  Strunz Kft.,42000000-6,Nem,Igen,Igen,2020-10-29,Igen,Nem,Igen,Debreceni Egyetem,,Büll Strunz Kft.,Kft.,-10 days,EKR000594202020_Büll Strunz Kft.
EKR000594202020,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-920 DE Műszaki Kar eszközparkjának bővítése,Árubeszerzés,319580415.0,HUF,HU321,2020-10-19,1.0,"25501357218,HU25501357",Spark Manufacturing Technologies Kft.,42000000-6,Nem,Igen,Igen,2020-10-29,Igen,Nem,Igen,Debreceni Egyetem,,Spark Manufacturing Technologies Kft.,Kft.,-10 days,EKR000594202020_Spark Manufacturing Technologies Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,5.0,"10240616242,HU 10240616",CppBudapest Kft,33170000-2,Nem,Igen,Igen,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Cppbudapest Kft.,Kft.,-6 days,EKR000600972020_Cppbudapest Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,3.0,"25407332243,HU 25407332",Replant 4 Care Kereskedelmi És Szolgáltató Kft.,33170000-2,Nem,Igen,Igen,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Replant 4 Care Kft.,Kft.,-6 days,EKR000600972020_Replant 4 Care Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,3.0,"24662064243,HU 24662064",Replantmed Egészségügyi Kereskedelmi És Szolgáltató Kft,33170000-2,Nem,Igen,Igen,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Replantmed Egészségügyi Kft.,Kft.,-6 days,EKR000600972020_Replantmed Egészségügyi Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,2.0,"25061978241,HU25061978",B. Braun Trading Kft.,33170000-2,Nem,Igen,Nem,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,B. Braun Trading Kft.,Kft.,-6 days,EKR000600972020_B. Braun Trading Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,3.0,"10737956242,HU10737956",Anamed Kft.,33170000-2,Nem,Igen,Igen,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Anamed Kft.,Kft.,-6 days,EKR000600972020_Anamed Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,2.0,"10240616242,HU 10240616",CppBudapest Kft,33170000-2,Nem,Igen,Igen,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Cppbudapest Kft.,Kft.,-6 days,EKR000600972020_Cppbudapest Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,3.0,"12004692243,HU12004692,01-09-366856",Sutura Képviseleti És Kereskedelmi Korlátolt Felelősségű Társaság,33170000-2,Nem,Igen,Igen,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Sutura Képviseleti És Kft.,Kft.,-6 days,EKR000600972020_Sutura Képviseleti És Kft.
EKR000600972020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Intenzív és anaest. terápiás anyagok,Árubeszerzés,13529945.0,HUF,HU331,2021-04-06,5.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33170000-2,Nem,Igen,Igen,2021-04-12,Nem,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-6 days,EKR000600972020_Wolf Orvosi Műszereket Forgalmazó Kft.
EKR000608392020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Sebészeti varrógépek beszer.konsz.rak.bizt.12hó,Árubeszerzés,59207630.0,HUF,HU331,2021-04-09,3.0,"12070907243,HU12070907,01-09-462762",Medtronic Hungária Kereskedelmi Korlátolt Felelősségű Társaság,33141120-7,Nem,Igen,Nem,2021-04-18,Igen,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Medtronic Hungária Kft.,Kft.,-9 days,EKR000608392020_Medtronic Hungária Kft.
EKR000608392020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Sebészeti varrógépek beszer.konsz.rak.bizt.12hó,Árubeszerzés,59207630.0,HUF,HU331,2021-04-09,5.0,"14611036243,HU14611036",Variomedic Hungary Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33141120-7,Nem,Igen,Igen,2021-04-18,Igen,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Variomedic Hungary Kft.,Kft.,-9 days,EKR000608392020_Variomedic Hungary Kft.
EKR000608392020,BácsKiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Sebészeti varrógépek beszer.konsz.rak.bizt.12hó,Árubeszerzés,59207630.0,HUF,HU331,2021-04-09,4.0,"24754222243,HU24754222",Medys Internationale Zrt.,33141120-7,Nem,Igen,Igen,2021-04-18,Igen,Nem,Igen,Bácskiskun Megyei Kórház A Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,,Medys Internationale Zrt.,Zrt.,-9 days,EKR000608392020_Medys Internationale Zrt.
EKR000635952020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),M2-M3 metróvonal gravitációs csápos kutak javítása,Építési beruházás,193050000.0,HUF,HU11,2020-10-28,2.0,12972933213,"Aquaring Építő,Szerelőipari És Kereskedelmi Korlátolt Felelősségű Társaság",45247130-0,Nem,Igen,Igen,2020-11-04,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,"Aquaring Építő,Szerelőipari És Kft.",Kft.,-7 days,"EKR000635952020_Aquaring Építő,Szerelőipari És Kft."
EKR000640912020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,"Villamosokhoz vezérlőegységek, panelek beszerzése",Árubeszerzés,130548400.0,HUF,HU110,2020-11-17,2.0,14006016242,Gtkb Ganz Transelektro Közlekedési Berendezéseket Gyártó Kft.,32542000-4,Nem,Igen,Igen,2020-11-29,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Gtkb Ganz Transelektro Közlekedési Berendezéseket Gyártó Kft.,Kft.,-12 days,EKR000640912020_Gtkb Ganz Transelektro Közlekedési Berendezéseket Gyártó Kft.
EKR000641942020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Műszaki gumiipari termékek beszerzése,Árubeszerzés,75678000.0,HUF,HU11,2021-05-31,1.0,"12534773209,HU12534773",PrimVol Trade Ipari Kereskedelmi És Szolgáltató Kft.,19510000-4,Nem,Igen,Igen,2021-06-13,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Primvol Trade Ipari Kft.,Kft.,-13 days,EKR000641942020_Primvol Trade Ipari Kft.
EKR000632342020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Gumikerekes járművek légrugói és alkatrészei besz.,Árubeszerzés,125986320.0,HUF,HU110,2021-03-26,2.0,"10517954203,HU 10517954",Variens Kereskedelmi Kft.,34324000-4,Nem,Igen,Igen,2021-04-06,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Variens Kft.,Kft.,-11 days,EKR000632342020_Variens Kft.
