Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR001629622021,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Négy ingatlan jav-karb. [2] csomag,Építési beruházás,9495557.0,HUF,HU120,2022-04-27,2.0,"11066901244,HU 11066901","Jánosik És Társai Ipari, Szolgáltató És Karbantartó Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2022-06-16,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,"Jánosik És Társai Ipari, És Karbantartó Kft.",Kft.,-50 days,"EKR001629622021_Jánosik És Társai Ipari, És Karbantartó Kft."
EKR000022462022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Közvilágítási kábelhiba javítása 2022-2023,Építési beruházás,245968471.0,HUF,HU110,2022-03-11,4.0,12062515213,MátraPhone Szolgáltató És Kereskedelmi Kft.,45111000-8,Nem,Igen,Igen,2022-03-21,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Mátraphone Kft.,Kft.,-10 days,EKR000022462022_Mátraphone Kft.
EKR000146702022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Közvilágítási hálózatok káreseti javítása 2022-23,Építési beruházás,145999700.0,HUF,HU110,2022-04-01,1.0,"10756056213,10756056",ElCo Tech Elektromos Kommunikációs Technológiák Kft.,45111000-8,Nem,Igen,Igen,2022-04-07,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Elco Tech Elektromos Kommunikációs Technológiák Kft.,Kft.,-6 days,EKR000146702022_Elco Tech Elektromos Kommunikációs Technológiák Kft.
EKR000175632022,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LXVIII.,Építési beruházás,136483070.0,HUF,HU110,2022-04-13,5.0,11185417211,Hornyák Útépítő És Szolgáltató Kft,45233120-6,Nem,Igen,Igen,2022-04-19,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Hornyák Útépítő És Kft.,Kft.,-6 days,EKR000175632022_Hornyák Útépítő És Kft.
EKR000174842022,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Latinovits Színház légtechnikai rendszer kiv.,Építési beruházás,124898900.0,HUF,HU321,2022-04-28,2.0,"12461866209,HU12461866",Társ95 Acélszerkezet És Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság,45300000-0,Nem,Igen,Igen,2022-05-02,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Társ95 Acélszerkezet És Gépgyártó Építőipari Kft.,Kft.,-4 days,EKR000174842022_Társ95 Acélszerkezet És Gépgyártó Építőipari Kft.
EKR000174842022,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Latinovits Színház légtechnikai rendszer kiv.,Építési beruházás,124898900.0,HUF,HU321,2022-04-28,2.0,"25098367243,HU25098367",Laterex Építő Zártkörűen Működő Részvénytársaság,45300000-0,Nem,Igen,Igen,2022-05-02,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Laterex Építő Zrt.,Zrt.,-4 days,EKR000174842022_Laterex Építő Zrt.
EKR000317612022,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Kertvárosi Idős Otthon és Közösségi Park építés 2,Építési beruházás,2859950025.0,HUF,HU110,2022-09-13,5.0,"11266101244,HU11266101",ÉpítőÉs Épületkarbantartó Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2022-09-25,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Építőés Épületkarbantartó Zrt.,Zrt.,-12 days,EKR000317612022_Építőés Épületkarbantartó Zrt.
EKR000834762018,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,A Fazekas Mihály Gimnázium korszerűsítése,Építési beruházás,192300000.0,HUF,HU321,2019-04-30,5.0,"13792590243,HU13792590",Hc Építő Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2019-05-16,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Hc Építő Kft.,Kft.,-16 days,EKR000834762018_Hc Építő Kft.
EKR000346852022,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Építőmesteri gyorsszolgálati feladatok ellátása,Építési beruházás,120000000.0,HUF,HU110,2022-04-25,5.0,"10497076242,HU10497076",Construm Építőipari Fővállalkozó Kft.,45300000-0,Nem,Igen,Igen,2022-04-28,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Construm Építőipari Fővállalkozó Kft.,Kft.,-3 days,EKR000346852022_Construm Építőipari Fővállalkozó Kft.
EKR000416502022,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Útfenntartási és építési munkálatok,Építési beruházás,2443505762.0,HUF,HU321,2022-07-14,3.0,"28733232403,HU17780890",Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233142-6,Nem,Igen,Nem,2022-07-25,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-11 days,EKR000416502022_Duna Aszfalt Út És Mélyépítő Kft.
EKR000430092022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Közvilágítási kábelhálózat fejlesztése 2022,Építési beruházás,94390928.0,HUF,HU110,2022-06-22,3.0,"13625146241,HU13625146",Viron Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Igen,2022-07-05,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Viron Kft.,Kft.,-13 days,EKR000430092022_Viron Kft.
EKR000430092022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Közvilágítási kábelhálózat fejlesztése 2022,Építési beruházás,94390928.0,HUF,HU110,2022-06-22,3.0,28790051241,Zeromatik Műszaki Kft.,45231400-9,Nem,Igen,Igen,2022-07-05,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Zeromatik Műszaki Kft.,Kft.,-13 days,EKR000430092022_Zeromatik Műszaki Kft.
EKR000430092022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Közvilágítási kábelhálózat fejlesztése 2022,Építési beruházás,94390928.0,HUF,HU110,2022-06-22,4.0,"13625146241,HU13625146",Viron Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Igen,2022-07-05,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Viron Kft.,Kft.,-13 days,EKR000430092022_Viron Kft.
EKR000448662022,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Gvadányi szekcionált garázskapu motor cseréje,Építési beruházás,474328.0,HUF,HU110,2022-08-29,2.0,"10495885241,HU10495885",KaPu Ipari Kapugyártó És Szerelő Kft.,45000000-7,Nem,Igen,Igen,2022-09-14,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,Kapu Ipari Kapugyártó És Szerelő Kft.,Kft.,-16 days,EKR000448662022_Kapu Ipari Kapugyártó És Szerelő Kft.
EKR000523752022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Különböző méretű közvil. oszlopok cseréje 2022,Építési beruházás,335246715.0,HUF,HU110,2022-07-08,1.0,"13625146241,HU13625146",Viron Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45315300-1,Nem,Igen,Igen,2022-07-20,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Viron Kft.,Kft.,-12 days,EKR000523752022_Viron Kft.
EKR000523752022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Különböző méretű közvil. oszlopok cseréje 2022,Építési beruházás,335246715.0,HUF,HU110,2022-07-14,6.0,"10660935219,HU10660935",ControlsoftAutomatika Szolgáltató Korlátolt Felelősségű Társaság,45315300-1,Nem,Igen,Igen,2022-07-20,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Controlsoftautomatika Kft.,Kft.,-6 days,EKR000523752022_Controlsoftautomatika Kft.
EKR000523752022,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Különböző méretű közvil. oszlopok cseréje 2022,Építési beruházás,335246715.0,HUF,HU110,2022-07-11,2.0,"10797675243,HU10797675",Fabricom ElectricalPvv Villanyszerelő Ipari Korlátolt Felelősségű Társaság,45315300-1,Nem,Igen,Igen,2022-07-20,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Fabricom Electricalpvv Villanyszerelő Ipari Kft.,Kft.,-9 days,EKR000523752022_Fabricom Electricalpvv Villanyszerelő Ipari Kft.
EKR000555982022,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LXX.,Építési beruházás,103883008.0,HUF,HU110,2022-07-29,4.0,11185417211,Hornyák Útépítő És Szolgáltató Kft,45233120-6,Nem,Igen,Igen,2022-08-03,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Hornyák Útépítő És Kft.,Kft.,-5 days,EKR000555982022_Hornyák Útépítő És Kft.
EKR000555982022,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LXX.,Építési beruházás,103883008.0,HUF,HU110,2022-06-09,4.0,11185417211,Hornyák Útépítő És Szolgáltató Kft,45233120-6,Nem,Igen,Igen,2022-08-03,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Hornyák Útépítő És Kft.,Kft.,-55 days,EKR000555982022_Hornyák Útépítő És Kft.
EKR000681742022,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Nagyerdei Ködszínház szökőkút vízképek fejlesztése,Építési beruházás,248900000.0,HUF,HU321,2022-08-11,2.0,"10838686242,HU10838686",Ganz Hydro Kereskedelmi És Vállalkozási Kft.,45350000-5,Nem,Igen,Igen,2022-08-17,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Ganz Hydro És Vállalkozási Kft.,Kft.,-6 days,EKR000681742022_Ganz Hydro És Vállalkozási Kft.
EKR000805382022,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Grill Pavilon kialakítása_2. eljárás,Építési beruházás,133986775.0,HUF,HU321,2022-10-06,2.0,"12461866209,HU12461866",Társ95 Acélszerkezet És Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság,45210000-2,Igen,Igen,Igen,2022-10-17,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Társ95 Acélszerkezet És Gépgyártó Építőipari Kft.,Kft.,-11 days,EKR000805382022_Társ95 Acélszerkezet És Gépgyártó Építőipari Kft.
EKR000879512018,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Debrecen, Kertekalja utca útépítése",Építési beruházás,42509285.0,HUF,HU321,2019-03-27,4.0,"10680476209,HU10680476","DProfil Építő, Kereskedő És Szolgáltató Korlátolt Felelősségű Társaság",45233228-3,Nem,Igen,Igen,2019-04-04,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,"Dprofil Építő, Kereskedő És Kft.",Kft.,-8 days,"EKR000879512018_Dprofil Építő, Kereskedő És Kft."
EKR000823272022,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útfelújítások Balkán utca és Somfa köz,Építési beruházás,239761410.0,HUF,HU110,2022-07-28,4.0,23280739210,MátraFuvarSped Korlátolt Felelőségű Társaság,45233228-3,Nem,Igen,Igen,2022-08-02,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Mátrafuvarsped Korlátolt Felelőségű Társaság,,-5 days,EKR000823272022_Mátrafuvarsped Korlátolt Felelőségű Társaság
EKR000871332022,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LXXIII.,Építési beruházás,155569155.0,HUF,HU110,2022-09-23,4.0,11772149242,RokLa Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2022-09-28,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Rokla Építőipari Kft.,Kft.,-5 days,EKR000871332022_Rokla Építőipari Kft.
EKR001009802022,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása II. ütem,Építési beruházás,14349474.0,HUF,HU110,2022-08-01,4.0,"12913480213,HU12913480",NimródBau Beruházó És Kivitelező Kft.,45300000-0,Nem,Igen,Igen,2022-08-04,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Nimródbau Beruházó És Kivitelező Kft.,Kft.,-3 days,EKR001009802022_Nimródbau Beruházó És Kivitelező Kft.
EKR001132122022,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása III. ütem,Építési beruházás,12084677.0,HUF,HU110,2022-08-17,3.0,12030705243,Immo Szervíz Szolgáltató És Épületkezelő Korlátolt Felelősségű Társaság,45300000-0,Nem,Igen,Igen,2022-08-30,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Immo Szervíz És Épületkezelő Kft.,Kft.,-13 days,EKR001132122022_Immo Szervíz És Épületkezelő Kft.
EKR001153312022,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Cinkotai Huncutka Óvoda új épületének építése,Építési beruházás,898631598.0,HUF,HU110,2022-10-18,9.0,"10238701213,10238701","BauTrade Építőipari Tervező, Kivitelező És Kereskedelmi Kft.",45210000-2,Nem,Igen,Igen,2022-10-24,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,"Bautrade Építőipari Tervező, Kivitelező És Kft.",Kft.,-6 days,"EKR001153312022_Bautrade Építőipari Tervező, Kivitelező És Kft."
EKR000179032018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kápolna utcai lakótelep burkolat felújítása,Építési beruházás,113995690.0,HUF,HU110,2018-07-12,3.0,49616541233,Bácskai Elemér Egyéni Vállalkozó,45000000-7,Nem,Igen,Igen,2018-07-22,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Bácskai Elemér EV,EV,-10 days,EKR000179032018_Bácskai Elemér EV
EKR001162772022,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása IV. ütem,Építési beruházás,102293171.0,HUF,HU110,2022-09-15,3.0,"23537608241,HUOOCSZ.01-09-970248",Windcollector Magyarország Kft.,45300000-0,Nem,Igen,Igen,2022-09-21,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Windcollector Magyarország Kft.,Kft.,-6 days,EKR001162772022_Windcollector Magyarország Kft.
EKR000925772018,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Közvilágítási kábelhiba javítása vállalkozási szerződés keretében 2019.,Építési beruházás,297468486.0,HUF,HU110,2019-01-03,3.0,"13625146241,HU13625146",Viron Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45111000-8,Nem,Igen,Nem,2019-01-13,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Viron Kft.,Kft.,-10 days,EKR000925772018_Viron Kft.
EKR001393402022,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása VI. ütem,Építési beruházás,11299443.0,HUF,HU110,2022-10-04,2.0,"12913480213,HU12913480",NimródBau Beruházó És Kivitelező Kft.,45300000-0,Nem,Igen,Igen,2022-10-14,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Nimródbau Beruházó És Kivitelező Kft.,Kft.,-10 days,EKR001393402022_Nimródbau Beruházó És Kivitelező Kft.
EKR000973832018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XI. ütem,Építési beruházás,62586789.0,HUF,HU110,2019-01-09,3.0,"12799020213,HU12799020",Morpheus 48 Építőipari És Kereskedelmi Kft,45300000-0,Nem,Igen,Igen,2019-01-28,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Morpheus 48 Építőipari És Kft.,Kft.,-19 days,EKR000973832018_Morpheus 48 Építőipari És Kft.
EKR000973832018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XI. ütem,Építési beruházás,62586789.0,HUF,HU110,2019-01-09,2.0,"12799020213,HU12799020",Morpheus 48 Építőipari És Kereskedelmi Kft,45300000-0,Nem,Igen,Igen,2019-01-28,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Morpheus 48 Építőipari És Kft.,Kft.,-19 days,EKR000973832018_Morpheus 48 Építőipari És Kft.
EKR000974622018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,"Óhegy parki játszóterek felújítási, építési munkái",Építési beruházás,280084586.0,HUF,HU110,2019-02-06,4.0,23280739210,MátraFuvarSped Korlátolt Felelőségű Társaság,45112723-9,Nem,Igen,Nem,2019-02-14,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Mátrafuvarsped Korlátolt Felelőségű Társaság,,-8 days,EKR000974622018_Mátrafuvarsped Korlátolt Felelőségű Társaság
EKR000192732018,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Varázskorona 2 Óvoda épületének hőszigetelése,Építési beruházás,20521604.0,HUF,HU110,2018-07-24,1.0,14254790242,Euroinvest Group Ingatlanforgalmazó És Beruházó Korlátolt Felelősségű Társaság,45210000-2,Nem,Igen,Nem,2018-08-01,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Euroinvest Group Ingatlanforgalmazó És Beruházó Kft.,Kft.,-8 days,EKR000192732018_Euroinvest Group Ingatlanforgalmazó És Beruházó Kft.
EKR000193072018,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Egyenes utcai ltp. közterületeinek felújítása 2.,Építési beruházás,30024210.0,HUF,HU110,2018-08-22,4.0,11185417211,Hornyák Útépítő És Szolgáltató Kft,45233223-8,Nem,Igen,Igen,2018-09-04,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Hornyák Útépítő És Kft.,Kft.,-13 days,EKR000193072018_Hornyák Útépítő És Kft.
EKR001045062018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Blellei faház szállásépület tervezése-kivitelezése,Építési beruházás,66498234.0,HUF,HU232,2019-01-18,1.0,26177791207,Otthon Építő Mérnök Kft.,45212412-7,Nem,Igen,Nem,2019-02-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Otthon Építő Mérnök Kft.,Kft.,-18 days,EKR001045062018_Otthon Építő Mérnök Kft.
EKR001054422018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XII. ütem,Építési beruházás,64535119.0,HUF,HU110,2019-02-18,3.0,12030705243,Immo Szervíz Szolgáltató És Épületkezelő Korlátolt Felelősségű Társaság,45300000-0,Nem,Igen,Nem,2019-03-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Immo Szervíz És Épületkezelő Kft.,Kft.,-15 days,EKR001054422018_Immo Szervíz És Épületkezelő Kft.
EKR001054422018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XII. ütem,Építési beruházás,64535119.0,HUF,HU110,2019-02-18,1.0,"12799020213,HU12799020",Morpheus 48 Építőipari És Kereskedelmi Kft,45300000-0,Nem,Igen,Nem,2019-03-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Morpheus 48 Építőipari És Kft.,Kft.,-15 days,EKR001054422018_Morpheus 48 Építőipari És Kft.
EKR001053252018,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Szilasmenti kerékpárút-közösségi terek 3. (2),Építési beruházás,36058274.0,HUF,HU110,2019-03-14,4.0,14254790242,Euroinvest Group Ingatlanforgalmazó És Beruházó Korlátolt Felelősségű Társaság,45112700-2,Nem,Igen,Igen,2019-03-24,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Euroinvest Group Ingatlanforgalmazó És Beruházó Kft.,Kft.,-10 days,EKR001053252018_Euroinvest Group Ingatlanforgalmazó És Beruházó Kft.
EKR001054422018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XII. ütem,Építési beruházás,64535119.0,HUF,HU110,2019-02-18,3.0,12380189243,Precíz Kft.,45300000-0,Nem,Igen,Nem,2019-03-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Precíz Kft.,Kft.,-15 days,EKR001054422018_Precíz Kft.
